time,X_value,Y_value,Z_value
140.041,7.01448,-7.20516,1.36203
140.142,6.83741,-7.01448,1.48462
140.276,6.63311,-6.98724,1.60720
140.340,6.94638,-6.98724,1.51186
140.441,7.30051,-7.51843,1.53910
140.540,6.81017,-7.05534,1.59358
140.641,6.90552,-7.23240,1.57996
140.745,6.74207,-7.42309,1.70254
140.841,6.53777,-6.98724,2.02943
140.943,6.93276,-7.38223,1.57996
141.041,6.83741,-7.09620,1.70254
141.142,6.91914,-7.15068,1.70254
141.250,6.76931,-7.32775,1.63444
141.342,6.60587,-7.27327,1.79789
141.456,6.57863,-7.09620,1.98857
141.541,6.79655,-7.35499,2.31546
141.643,6.72845,-6.98724,2.39718
141.742,6.48329,-7.01448,2.47890
141.844,6.74207,-7.66826,2.47890
141.942,6.30622,-7.50481,2.50614
142.042,6.36070,-7.35499,2.54700
142.145,6.06105,-7.21878,2.96924
142.243,5.61158,-7.38223,3.29612
142.345,5.81589,-7.19154,2.92837
142.443,5.80227,-7.58653,3.09182
142.545,6.00657,-7.42309,3.01010
142.643,5.92485,-7.23240,2.84665
142.743,6.22450,-7.53205,2.96924
142.843,6.31984,-7.38223,3.24164
142.946,5.93847,-7.34137,3.15992
143.043,6.02019,-7.36861,3.35061
143.145,5.76141,-7.61377,3.41871
143.265,5.42090,-7.09620,3.80008
143.343,5.36642,-7.24603,3.59577
143.446,5.67969,-7.47757,3.14630
143.543,5.73417,-7.54567,3.54129
143.644,5.35280,-7.00086,3.99076
143.744,5.14849,-7.28689,4.11335
143.844,5.44814,-7.42309,4.11335
143.946,5.65244,-7.24603,3.93628
144.044,5.28470,-7.35499,4.00438
144.147,5.18935,-6.91914,3.84094
144.269,5.59796,-7.12344,3.71835
144.344,5.05315,-7.39585,3.99076
144.445,5.06677,-7.12344,4.11335
144.544,5.23021,-7.55929,3.99076
144.645,4.91695,-7.28689,4.04524
144.745,4.44023,-7.17792,4.41299
144.847,3.92266,-6.89190,4.24955
144.945,0.58567,-4.99867,3.73198
145.047,4.79436,-9.60235,5.62520
145.145,5.48900,-8.18583,4.03162
145.245,4.94419,-7.73636,3.99076
145.346,4.71264,-7.55929,3.88180
145.447,4.86246,-7.92704,4.11335
145.545,5.31194,-7.70912,4.08610
145.648,4.69902,-7.57291,4.27679
145.745,4.79436,-7.80446,4.27679
145.846,4.88970,-7.68188,4.05886
145.947,5.05315,-7.95428,4.12697
146.046,5.20297,-7.65464,4.26317
146.148,4.69902,-7.53205,4.49471
146.275,4.73988,-7.55929,4.33127
146.346,5.10763,-7.77722,3.96352
146.448,4.93057,-7.84532,4.24955
146.546,5.69331,-7.62739,3.88180
146.651,4.79436,-7.83170,4.16783
146.746,5.21659,-7.76360,3.77284
146.849,5.14849,-7.77722,4.08610
146.947,4.72626,-7.65464,4.38575
147.049,4.87608,-7.61377,3.92266
147.147,4.90333,-7.80446,3.90904
147.248,5.03953,-7.64102,3.88180
147.348,4.79436,-7.84532,3.82732
147.449,4.86246,-7.77722,4.31765
147.550,5.21659,-7.80446,4.03162
147.648,5.12125,-8.06325,3.92266
147.750,4.95781,-8.04963,4.05886
147.848,4.68540,-7.73636,4.04524
147.948,4.67178,-7.80446,3.86818
148.050,5.02591,-7.76360,3.81370
148.151,4.90333,-7.73636,3.94990
148.290,4.91695,-7.76360,3.82732
148.349,4.95781,-7.64102,3.96352
148.449,4.93057,-7.65464,3.99076
148.551,4.84884,-7.64102,3.97714
148.649,4.86246,-7.58653,3.94990
148.749,4.78074,-7.61377,3.89542
148.852,4.84884,-7.53205,3.97714
148.949,4.97143,-7.81808,3.82732
149.051,5.01229,-7.76360,4.03162
149.149,4.97143,-7.64102,3.94990
149.250,4.94419,-7.83170,3.96352
149.352,4.87608,-7.70912,3.96352
149.449,4.98505,-7.76360,3.97714
149.552,5.05315,-7.70912,4.05886
149.650,4.87608,-7.60015,3.93628
149.751,4.97143,-7.73636,4.04524
149.850,4.83522,-7.83170,3.92266
149.950,4.63092,-7.74998,3.81370
150.052,4.76712,-7.69550,3.56853
150.153,4.83522,-7.64102,3.70473
150.251,5.05315,-7.68188,3.86818
150.352,4.97143,-7.57291,3.80008
150.451,4.99867,-7.62739,3.97714
150.552,4.95781,-7.79084,3.70473
150.676,4.99867,-7.66826,3.93628
150.754,4.90333,-7.58653,3.86818
150.855,4.99867,-7.73636,3.70473
150.953,5.03953,-7.64102,3.80008
151.055,5.06677,-7.89980,3.73198
151.153,4.99867,-7.57291,3.81370
151.254,5.01229,-7.70912,3.94990
151.355,5.02591,-7.70912,3.99076
151.454,5.06677,-7.76360,4.00438
151.578,5.06677,-7.89980,3.96352
151.655,4.87608,-7.62739,3.71835
151.754,4.94419,-7.80446,3.56853
151.855,5.01229,-7.81808,3.54129
151.957,5.61158,-7.28689,4.18145
152.055,4.93057,-7.20516,4.64454
152.155,4.73988,-7.74998,4.11335
152.255,4.90333,-7.46395,4.23593
152.357,4.86246,-7.66826,3.96352
152.455,5.03953,-7.47757,4.24955
152.556,5.09401,-7.66826,4.26317
152.655,4.69902,-7.70912,3.80008
152.755,4.90333,-7.92704,3.94990
152.855,5.05315,-7.85894,3.73198
152.957,4.90333,-7.64102,4.11335
153.055,4.60368,-7.73636,3.63663
153.158,5.02591,-7.89980,3.81370
153.263,5.17573,-7.50481,4.09972
153.359,5.28470,-7.47757,4.12697
153.457,4.99867,-7.66826,4.03162
153.559,5.18935,-7.66826,3.99076
153.657,5.06677,-7.45033,4.05886
153.758,4.95781,-7.85894,4.09972
153.857,4.50834,-7.79084,3.84094
153.957,5.09401,-7.81808,4.08610
154.061,5.06677,-7.72274,3.89542
154.160,4.95781,-7.47757,4.00438
154.261,5.13487,-7.46395,4.46747
154.359,5.06677,-7.66826,4.27679
154.461,4.57644,-8.00876,4.05886
154.560,5.18935,-6.93276,4.31765
154.661,5.40728,-7.47757,3.89542
154.761,4.86246,-8.29479,4.09972
154.862,5.02591,-7.76360,3.65025
154.960,5.13487,-7.64102,3.96352
155.060,5.52986,-7.30051,4.11335
155.160,5.33918,-7.04172,4.53558
155.272,5.25745,-7.64102,4.04524
155.363,4.97143,-7.85894,3.81370
155.460,5.09401,-7.27327,4.34489
155.563,5.23021,-7.23240,4.83522
155.661,4.48109,-7.92704,4.09972
155.763,5.25745,-8.03601,3.73198
155.861,4.95781,-7.76360,4.09972
155.963,5.35280,-6.97362,4.31765
156.061,4.83522,-7.70912,4.24955
156.161,4.95781,-7.54567,3.94990
156.265,5.14849,-7.46395,4.34489
156.363,5.25745,-7.38223,4.60368
156.465,4.83522,-7.68188,3.69111
156.563,5.20297,-7.54567,3.89542
156.664,5.23021,-7.42309,4.31765
156.765,5.05315,-7.09620,4.52196
156.864,4.50834,-7.81808,4.41299
156.966,5.25745,-6.51053,3.51405
157.064,5.05315,-7.30051,4.35851
157.166,3.85456,-7.73636,4.72626
157.288,4.79436,-8.11773,3.82732
157.364,5.28470,-7.40947,4.18145
157.464,4.79436,-7.25965,4.76712
157.567,5.13487,-7.88618,4.52196
157.667,5.20297,-7.24603,4.19507
157.764,5.36642,-7.47757,4.22231
157.866,5.08039,-7.55929,4.60368
157.965,4.91695,-7.39585,4.08610
158.068,5.25745,-7.60015,4.48109
158.165,5.06677,-7.43671,4.44023
158.266,4.64454,-7.28689,4.30403
158.365,5.02591,-7.80446,4.04524
158.465,5.39366,-7.12344,4.50834
158.566,5.35280,-7.10982,4.71264
158.665,5.02591,-7.80446,3.99076
158.766,5.05315,-7.50481,4.31765
158.866,5.12125,-7.24603,4.54920
158.968,4.35851,-7.58653,4.95781
159.066,5.73417,-7.60015,3.75922
159.168,5.58434,-7.83170,3.99076
159.282,4.54920,-6.86466,4.84884
159.366,5.24383,-7.76360,3.43233
159.466,5.09401,-8.18583,4.04524
159.566,5.66606,-6.85104,4.91695
159.668,4.59006,-7.70912,4.14059
159.767,4.90333,-7.30051,3.60939
159.867,5.35280,-7.28689,4.38575
159.967,4.44023,-7.16430,4.63092
160.067,4.94419,-7.34137,4.08610
160.168,4.95781,-7.53205,4.29041
160.303,5.80227,-7.02810,4.46747
160.367,5.47538,-7.21878,4.48109
160.470,5.12125,-7.64102,4.31765
160.568,5.21659,-7.39585,4.34489
160.669,5.12125,-6.86466,4.52196
160.770,4.98505,-7.92704,4.22231
160.868,5.18935,-7.42309,4.29041
160.969,4.88970,-7.65464,4.83522
161.068,5.32556,-7.62739,3.94990
161.170,5.35280,-6.87828,4.90333
161.284,5.36642,-7.65464,4.57644
161.368,4.79436,-7.27327,4.61730
161.469,5.70693,-7.28689,4.64454
161.581,4.69902,-7.49119,3.81370
161.668,5.38004,-7.60015,4.38575
161.771,5.42090,-7.46395,4.86246
161.869,4.98505,-7.15068,4.44023
161.971,5.09401,-7.60015,4.60368
162.069,5.16211,-7.32775,4.72626
162.169,5.12125,-7.46395,4.50834
162.270,5.43452,-7.42309,4.09972
162.372,5.38004,-7.15068,4.14059
162.470,5.13487,-7.15068,4.23593
162.571,4.97143,-7.36861,4.12697
162.670,5.31194,-7.40947,4.71264
162.773,4.94419,-7.50481,4.38575
162.871,3.73198,-7.60015,4.50834
162.973,3.85456,-7.50481,4.41299
163.071,5.23021,-7.83170,3.54129
163.172,5.29832,-6.89190,4.93057
163.284,4.48109,-7.31413,5.28470
163.371,4.59006,-7.40947,3.75922
163.476,4.83522,-7.47757,4.15421
163.574,5.13487,-7.12344,4.76712
163.675,5.54348,-6.76931,4.75350
163.774,4.73988,-7.28689,4.16783
163.877,5.20297,-7.54567,4.14059
163.975,5.51624,-7.40947,4.31765
164.077,4.20869,-8.07687,3.25526
164.175,4.99867,-7.76360,3.01010
164.276,4.34489,-8.11773,3.51405
164.375,4.90333,-8.34927,3.86818
164.475,4.18145,-7.89980,2.92837
164.579,4.86246,-7.88618,2.50614
164.676,4.19507,-8.44462,2.68321
164.780,4.82160,-7.70912,2.60149
164.876,4.67178,-8.97581,2.20650
164.978,4.05886,-8.06325,2.80579
165.076,4.50834,-7.15068,2.96924
165.178,4.48109,-7.13706,2.57425
165.290,4.44023,-6.83741,2.50614
165.379,3.86818,-6.22450,1.86599
165.476,3.75922,-6.79655,1.85237
165.577,3.50043,-6.98724,2.62873
165.679,4.04524,-6.44242,0.47671
165.777,3.86818,-5.92485,1.07601
165.879,4.27679,-5.59796,1.87961
165.977,3.32336,-5.61158,1.18497
166.077,2.86027,-5.65244,0.14982
166.177,2.16564,-5.57072,0.58567
166.277,2.69683,-3.80008,1.21221
166.382,2.72407,-4.68540,1.18497
166.478,2.56063,-5.25745,0.69464
166.578,0.34051,-5.95209,1.02153
166.677,1.41652,-6.08830,2.12477
166.777,9.09839,-13.42966,3.93628
166.877,4.75350,-12.91209,6.70121
166.979,7.57291,-13.89275,1.60720
167.079,7.16430,-14.09706,2.46528
167.181,8.44462,-13.79741,1.48462
167.307,6.74207,-9.83389,-1.18497
167.379,4.54920,-11.25041,-1.64806
167.480,4.05886,-3.74560,0.39499
167.579,1.72978,-2.28822,0.57205
167.680,7.10982,-4.91695,-4.30403
167.780,3.80008,-8.60806,0.05448
167.879,4.64454,-9.50700,3.67749
167.979,10.46043,-13.49776,5.66606
168.082,12.51710,-17.29784,0.78998
168.180,11.08696,-16.64407,1.60720
168.280,5.78865,-13.93362,0.14982
168.380,9.38442,-14.45119,-0.19068
168.480,6.93276,-9.54786,0.24517
168.583,4.72626,-8.03601,3.32336
168.680,7.00086,-10.35146,0.87170
168.783,6.40156,-11.89056,4.27679
168.881,7.12344,-8.47186,1.34841
168.981,6.51053,-7.83170,2.45166
169.105,7.19154,-7.19154,2.41080
169.182,7.02810,-7.49119,2.96924
169.283,6.12916,-6.79655,2.54700
169.383,7.12344,-7.61377,1.49824
169.483,5.74779,-6.60587,4.05886
169.582,7.54567,-6.18364,1.60720
169.683,7.95428,-6.44242,3.37785
169.788,8.34927,-6.18364,3.06458
169.886,7.70912,-5.73417,2.32908
169.984,7.19154,-6.75569,3.80008
170.085,6.94638,-5.99295,2.86027
170.185,7.79084,-5.87037,3.73198
170.303,7.84532,-5.54348,3.06458
170.385,8.52634,-5.24383,3.30974
170.484,8.71702,-4.87608,2.83303
170.586,8.64892,-4.90333,2.75131
170.687,8.63530,-5.09401,3.07820
170.785,8.39013,-5.61158,1.75702
170.888,9.09839,-4.64454,3.43233
170.985,8.97581,-4.18145,2.58787
171.087,9.32994,-4.50834,3.11906
171.186,8.02238,-5.12125,4.00438
171.285,9.07115,-1.93409,1.83875
171.385,8.66254,-1.98857,3.51405
171.486,9.07115,-1.81151,3.89542
171.588,9.38442,-2.87389,3.13268
171.696,9.13925,-3.30974,2.72407
171.786,9.22098,-4.23593,3.21440
171.886,9.22098,-3.75922,2.79217
171.986,8.83961,-4.22231,2.77855
172.086,8.89409,-4.03162,2.91475
172.188,8.96219,-3.90904,2.73769
172.312,8.79874,-3.88180,2.83303
172.386,9.04391,-3.84094,2.61511
172.487,8.74426,-3.93628,2.79217
172.586,8.70340,-4.18145,3.20078
172.686,8.67616,-4.19507,3.32336
172.789,8.77150,-4.08610,3.18716
172.887,8.90771,-3.97714,3.06458
172.989,8.93495,-3.89542,2.95562
173.089,8.66254,-3.94990,3.03734
173.188,7.50481,-3.60939,3.15992
173.287,9.23460,-4.60368,2.90113
173.388,8.78512,-4.31765,2.31546
173.487,9.00305,-4.46747,2.39718
173.587,8.96219,-4.63092,2.38356
173.702,8.93495,-4.54920,2.28822
173.787,8.78512,-4.52196,2.30184
173.889,8.98943,-4.39937,2.20650
173.987,9.09839,-4.39937,2.19288
174.088,8.86685,-4.31765,2.15201
174.187,8.82598,-4.71264,2.15201
174.287,8.86685,-4.65816,1.98857
174.390,9.05753,-4.49471,1.45738
174.488,8.89409,-4.41299,1.37566
174.588,8.73064,-4.49471,1.15773
174.690,8.47186,-4.50834,1.41652
174.788,8.33565,-4.67178,1.25307
174.890,8.41737,-4.78074,1.37566
175.004,7.76360,-4.93057,1.57996
175.088,8.04963,-4.76712,2.28822
175.188,7.92704,-4.68540,2.24736
175.289,8.18583,-4.53558,2.54700
175.391,8.17221,-4.38575,2.75131
175.489,8.36289,-4.29041,2.92837
175.591,8.44462,-4.11335,3.15992
175.689,8.43099,-4.26317,1.96133
175.789,8.63530,-4.91695,2.86027
175.890,9.13925,-4.53558,2.31546
175.989,10.02458,-3.99076,2.61511
176.089,9.15287,-3.47319,2.64235
176.189,8.32203,-4.04524,2.23374
176.293,8.88047,-4.35851,2.54700
176.390,7.98152,-5.05315,2.17926
176.493,8.36289,-5.12125,2.34270
176.591,8.14497,-4.76712,2.45166
176.691,8.33565,-4.63092,2.34270
176.795,8.62168,-5.14849,2.35632
176.891,8.36289,-4.64454,3.17354
176.993,8.58082,-4.41299,2.77855
177.091,7.77722,-4.63092,2.99648
177.191,8.41737,-4.87608,2.92837
177.302,8.81236,-4.69902,3.02372
177.391,8.79874,-4.50834,2.45166
177.493,8.58082,-4.67178,2.73769
177.591,8.25393,-4.38575,2.35632
177.694,8.55358,-4.34489,2.51976
177.791,8.43099,-4.50834,2.35632
177.892,8.58082,-4.93057,2.41080
177.992,8.79874,-4.03162,2.50614
178.093,8.64892,-4.76712,2.65597
178.193,8.88047,-4.53558,2.15201
178.293,8.34927,-4.68540,2.07029
178.395,8.34927,-4.50834,2.07029
178.493,8.60806,-4.08610,2.20650
178.592,8.77150,-4.50834,2.19288
178.693,8.52634,-5.10763,2.15201
178.792,8.58082,-4.72626,2.20650
178.896,8.44462,-4.60368,2.11115
178.993,8.51272,-4.46747,2.07029
179.094,8.53996,-4.44023,2.38356
179.193,8.59444,-4.69902,2.02943
179.293,8.64892,-4.44023,2.12477
179.393,8.59444,-4.78074,1.93409
179.493,8.37651,-5.05315,1.87961
179.593,8.63530,-4.54920,1.89323
179.694,8.62168,-4.46747,1.97495
179.793,8.71702,-4.41299,2.24736
179.897,8.67616,-4.34489,2.31546
179.996,8.63530,-4.69902,1.89323
180.101,8.53996,-4.61730,2.08391
180.196,8.49910,-4.53558,2.02943
180.296,8.51272,-4.54920,2.17926
180.396,8.82598,-4.67178,1.96133
180.497,8.68978,-4.79436,1.96133
180.596,8.60806,-4.71264,2.01581
180.699,8.62168,-4.53558,2.04305
180.797,9.53424,-4.75350,0.92618
180.898,8.79874,-4.71264,1.63444
180.997,8.66254,-4.56282,1.98857
181.097,8.14497,-5.38004,2.13839
181.197,8.79874,-5.03953,2.09753
181.297,8.70340,-4.44023,2.15201
181.400,8.47186,-4.65816,2.08391
181.499,8.63530,-4.42661,2.12477
181.601,8.71702,-4.56282,2.23374
181.699,8.41737,-5.05315,2.24736
181.800,8.44462,-4.60368,2.22012
181.899,8.86685,-4.16783,2.35632
182.000,9.15287,-3.65025,2.43804
182.100,8.66254,-4.09972,2.51976
182.201,8.64892,-4.20869,2.47890
182.299,8.71702,-4.16783,2.39718
182.401,8.82598,-4.05886,2.41080
182.500,8.53996,-4.31765,2.36994
182.600,8.59444,-4.44023,2.34270
182.700,8.77150,-4.22231,2.61511
182.802,8.66254,-4.34489,2.45166
182.900,8.58082,-4.38575,2.43804
183.002,8.63530,-4.24955,2.43804
183.100,8.60806,-4.23593,2.31546
183.201,8.41737,-4.03162,4.05886
183.307,8.73064,-4.15421,2.45166
183.401,8.77150,-4.29041,2.43804
183.502,8.60806,-4.15421,2.51976
183.601,8.58082,-4.18145,2.34270
183.702,8.60806,-4.05886,2.38356
183.801,8.70340,-4.16783,2.39718
183.902,8.67616,-4.54920,2.38356
184.001,8.56720,-4.26317,2.30184
184.103,8.58082,-4.08610,2.27460
184.201,8.67616,-4.15421,2.31546
184.304,8.66254,-4.45385,2.41080
184.401,8.79874,-4.20869,2.24736
184.504,8.55358,-4.42661,2.41080
184.605,8.89409,-3.94990,2.23374
184.702,8.77150,-3.92266,2.32908
184.803,8.52634,-4.24955,2.23374
184.902,8.55358,-4.33127,2.35632
185.004,8.83961,-4.24955,2.24736
185.102,8.74426,-4.35851,2.28822
185.204,8.81236,-4.35851,2.28822
185.320,8.24031,-4.75350,2.31546
185.402,8.63530,-4.18145,2.45166
185.502,8.60806,-4.18145,2.28822
185.603,8.62168,-4.44023,2.34270
185.705,8.62168,-4.60368,2.36994
185.807,8.56720,-4.84884,2.36994
185.904,8.71702,-4.38575,2.31546
186.006,8.56720,-4.23593,2.22012
186.104,8.44462,-4.23593,2.50614
186.205,8.51272,-4.41299,2.28822
186.313,8.77150,-4.31765,2.22012
186.406,8.67616,-5.09401,2.24736
186.505,8.89409,-5.12125,2.64235
186.605,8.55358,-2.72407,2.83303
186.707,8.68978,-3.47319,2.34270
186.805,8.43099,-4.04524,2.83303
186.906,8.77150,-3.85456,2.42442
187.005,8.67616,-3.77284,2.73769
187.106,8.77150,-4.03162,2.79217
187.208,8.79874,-3.86818,2.58787
187.306,8.73064,-3.80008,2.49252
187.408,8.58082,-3.88180,2.54700
187.506,9.03029,-4.11335,1.52548
187.607,8.93495,-4.34489,2.35632
187.706,8.82598,-4.08610,2.41080
187.809,8.70340,-4.18145,2.28822
187.906,8.71702,-3.71835,2.62873
188.008,8.70340,-3.89542,2.30184
188.107,8.70340,-4.29041,2.28822
188.209,8.79874,-4.38575,1.90685
188.334,8.82598,-3.86818,2.31546
188.407,8.82598,-3.63663,2.42442
188.507,9.08477,-4.67178,1.96133
188.607,8.77150,-4.15421,2.15201
188.710,8.79874,-4.24955,2.22012
188.807,8.67616,-4.41299,2.07029
188.908,8.83961,-3.96352,2.26098
189.008,8.67616,-4.19507,2.31546
189.110,8.73064,-4.20869,2.19288
189.208,8.63530,-3.94990,2.31546
189.309,8.78512,-4.24955,2.49252
189.413,8.73064,-4.41299,2.19288
189.511,8.77150,-4.20869,2.12477
189.608,8.81236,-4.12697,1.90685
189.710,8.62168,-4.18145,2.05667
189.808,8.86685,-4.16783,1.92047
189.912,8.85323,-4.29041,1.98857
190.009,8.96219,-4.11335,1.97495
190.111,8.71702,-4.38575,2.04305
190.209,8.53996,-4.49471,1.98857
190.310,8.75788,-4.37213,1.97495
190.409,8.75788,-4.48109,1.96133
190.512,8.70340,-4.37213,1.93409
190.609,8.77150,-4.38575,1.96133
190.713,8.73064,-4.34489,2.04305
190.813,8.58082,-4.33127,1.98857
190.910,8.64892,-4.35851,1.98857
191.010,8.67616,-4.38575,2.16564
191.109,8.90771,-4.48109,2.00219
191.210,9.15287,-4.42661,2.41080
191.315,8.70340,-4.05886,3.07820
191.415,7.62739,-3.82732,4.35851
191.512,7.84532,-2.73769,3.62301
191.615,8.17221,-2.47890,3.73198
191.713,7.96790,-2.43804,2.87389
191.813,9.58873,-3.06458,3.25526
191.913,9.43890,-2.80579,2.72407
192.016,8.98943,-3.05096,2.68321
192.121,8.98943,-2.92837,2.51976
192.213,9.12563,-2.76493,2.64235
192.314,9.03029,-3.26888,2.58787
192.413,8.93495,-2.92837,2.61511
192.514,9.01667,-2.71045,2.81941
192.613,8.81236,-2.98286,3.09182
192.716,8.81236,-3.86818,2.69683
192.814,8.77150,-3.82732,2.62873
192.916,8.62168,-3.75922,3.02372
193.014,8.52634,-3.99076,3.01010
193.116,8.73064,-4.11335,3.02372
193.213,8.47186,-4.08610,2.79217
193.315,8.62168,-4.00438,2.71045
193.416,8.63530,-4.15421,2.73769
193.516,8.73064,-4.16783,2.77855
193.614,8.60806,-3.97714,2.84665
193.716,8.43099,-4.18145,2.60149
193.817,8.15859,-3.28250,2.38356
193.917,9.90199,-4.23593,1.89323
194.014,7.72274,-5.43452,2.19288
194.117,8.24031,-5.42090,1.85237
194.214,7.95428,-5.96571,1.57996
194.315,8.51272,-5.28470,1.97495
194.415,8.28117,-5.38004,1.89323
194.515,8.39013,-5.38004,2.08391
194.615,8.09049,-5.40728,2.45166
194.717,8.39013,-4.95781,2.57425
194.815,8.11773,-4.31765,2.47890
194.916,8.36289,-4.46747,3.21440
195.015,8.53996,-4.08610,3.24164
195.119,8.63530,-4.09972,3.62301
195.215,8.22669,-3.99076,3.32336
195.316,8.32203,-3.92266,3.44595
195.415,8.06325,-3.96352,3.41871
195.517,8.11773,-4.12697,3.43233
195.615,8.17221,-4.09972,3.47319
195.716,8.53996,-3.75922,3.75922
195.815,8.21307,-3.73198,3.81370
195.918,8.17221,-3.89542,3.60939
196.016,8.18583,-3.93628,3.67749
196.117,8.21307,-3.99076,3.65025
196.216,8.34927,-3.89542,3.71835
196.317,8.17221,-4.23593,3.59577
196.418,8.18583,-4.30403,3.35061
196.516,8.44462,-3.92266,3.51405
196.619,8.34927,-3.89542,3.55491
196.716,8.30841,-4.05886,3.48681
196.817,8.34927,-4.03162,3.45957
196.916,8.30841,-3.94990,3.54129
197.016,8.32203,-4.00438,3.47319
197.119,8.32203,-4.08610,3.44595
197.217,8.37651,-4.16783,3.22802
197.317,8.32203,-4.18145,3.25526
197.418,8.44462,-3.99076,3.17354
197.517,8.44462,-3.97714,3.25526
197.619,8.59444,-4.18145,3.24164
197.717,8.45824,-4.44023,3.20078
197.818,8.40375,-4.15421,3.20078
197.917,8.32203,-4.08610,3.13268
198.018,8.28117,-3.96352,3.10544
198.117,8.47186,-3.96352,3.44595
198.217,8.58082,-4.05886,3.29612
198.320,8.26755,-4.07248,3.47319
198.418,8.21307,-4.12697,3.44595
198.519,8.32203,-3.99076,3.51405
198.618,8.21307,-4.08610,3.50043
198.719,8.28117,-4.12697,3.39147
198.820,8.33565,-4.20869,3.37785
198.918,8.58082,-4.05886,3.37785
199.021,8.52634,-3.88180,3.65025
199.118,8.21307,-4.27679,3.28250
199.221,8.34927,-4.26317,3.18716
199.319,8.41737,-4.04524,3.13268
199.418,8.37651,-4.07248,3.25526
199.519,8.33565,-4.12697,3.28250
199.621,8.47186,-4.08610,3.32336
199.721,8.48548,-4.03162,3.20078
199.819,8.47186,-4.04524,3.25526
199.921,8.47186,-3.99076,3.30974
200.019,8.40375,-4.12697,3.28250
200.120,8.44462,-4.12697,3.36423
200.219,8.34927,-4.05886,3.41871
200.320,8.30841,-4.00438,3.37785
200.422,8.24031,-4.15421,3.41871
200.520,8.44462,-3.86818,3.33699
200.620,8.25393,-4.24955,3.30974
200.721,8.40375,-4.09972,3.28250
200.819,8.36289,-3.99076,3.29612
200.923,8.53996,-3.92266,3.25526
201.020,8.53996,-3.93628,3.35061
201.122,8.47186,-4.18145,3.30974
201.220,8.41737,-4.11335,3.25526
201.320,8.40375,-3.94990,3.26888
201.420,8.44462,-3.94990,3.21440
201.520,8.48548,-4.07248,3.22802
201.621,8.40375,-4.30403,3.21440
201.722,8.45824,-4.12697,3.30974
201.820,8.52634,-4.08610,3.30974
201.925,8.43099,-4.15421,3.39147
202.023,8.51272,-4.16783,3.55491
202.127,8.06325,-3.59577,3.45957
202.223,8.21307,-3.59577,3.65025
202.324,8.47186,-4.05886,3.62301
202.423,8.51272,-4.05886,3.50043
202.525,8.44462,-3.86818,3.47319
202.624,8.44462,-3.71835,3.40509
202.724,8.34927,-3.47319,3.44595
202.824,8.25393,-3.82732,3.44595
202.926,8.41737,-4.04524,3.15992
203.028,8.37651,-4.16783,3.21440
203.124,8.53996,-4.12697,3.09182
203.226,8.51272,-3.99076,3.09182
203.334,8.60806,-3.66387,3.35061
203.424,8.36289,-4.04524,3.44595
203.527,8.44462,-4.05886,3.09182
203.627,8.47186,-3.84094,3.28250
203.725,8.43099,-3.89542,3.32336
203.827,8.32203,-4.23593,3.25526
203.925,8.45824,-4.20869,3.35061
204.027,8.47186,-4.01800,3.33699
204.125,8.41737,-4.03162,3.44595
204.225,8.40375,-4.04524,3.25526
204.326,8.37651,-3.89542,3.26888
204.426,8.47186,-4.08610,3.50043
204.525,8.18583,-4.41299,3.32336
204.625,8.37651,-4.31765,3.11906
204.726,8.41737,-4.01800,3.11906
204.827,8.51272,-3.86818,3.06458
204.928,8.41737,-4.08610,3.18716
205.027,8.14497,-4.61730,3.21440
205.128,8.41737,-4.18145,3.14630
205.226,8.49910,-3.96352,3.18716
205.327,8.47186,-4.16783,3.13268
205.426,8.45824,-4.05886,3.21440
205.526,8.32203,-4.16783,3.28250
205.630,8.29479,-4.22231,3.22802
205.727,8.56720,-3.92266,3.20078
205.829,8.37651,-4.08610,3.44595
205.927,8.32203,-4.24955,3.35061
206.028,8.36289,-4.08610,3.26888
206.129,8.37651,-4.08610,3.28250
206.227,8.39013,-4.12697,3.26888
206.328,8.40375,-4.09972,3.26888
206.429,8.36289,-4.09972,3.26888
206.527,8.41737,-4.24955,3.50043
206.628,8.34927,-4.03162,3.67749
206.727,8.28117,-4.01800,3.63663
206.827,8.26755,-4.11335,3.40509
206.929,8.43099,-4.15421,3.59577
207.028,8.28117,-4.29041,3.67749
207.128,8.32203,-4.16783,3.51405
207.230,8.28117,-4.18145,3.48681
207.329,8.32203,-4.08610,3.63663
207.430,8.36289,-4.08610,3.40509
207.528,8.36289,-4.11335,3.20078
207.629,8.33565,-4.09972,3.09182
207.730,8.43099,-4.08610,3.07820
207.828,8.58082,-4.01800,2.99648
207.929,8.48548,-4.00438,3.01010
208.028,8.60806,-4.07248,2.66959
208.130,8.53996,-4.03162,2.90113
208.229,8.44462,-4.15421,2.76493
208.329,8.53996,-4.26317,2.86027
208.429,8.47186,-4.38575,2.88751
208.532,8.37651,-4.45385,2.90113
208.629,7.80446,-4.45385,3.30974
208.731,8.32203,-4.57644,3.22802
208.829,8.25393,-4.67178,2.95562
208.931,8.24031,-4.73988,2.95562
209.029,8.21307,-4.78074,2.92837
209.129,8.00876,-5.02591,2.87389
209.229,7.54567,-5.89761,2.83303
209.330,8.10411,-5.18935,2.60149
209.431,8.10411,-4.97143,2.81941
209.530,8.11773,-5.01229,2.64235
209.630,7.92704,-5.35280,2.62873
209.730,8.10411,-5.18935,2.50614
209.834,8.21307,-4.95781,2.65597
209.930,8.18583,-4.99867,2.61511
