time,X_value,Y_value,Z_value
274.174,-11.49557,-6.40156,1.72978
274.278,-15.77236,-6.83741,0.01362
274.374,7.38223,-8.47186,2.43804
274.474,-0.83084,-8.32203,4.54920
274.596,-0.08172,-3.37785,4.12697
274.674,-6.25174,-13.55225,2.61511
274.775,-3.80008,-8.24031,-4.20869
274.875,-14.66911,-17.73369,-4.93057
274.974,-9.84751,-15.60892,-6.67397
275.075,-7.10982,-14.66911,-5.96571
275.174,10.01096,-13.72931,1.89323
275.274,-15.84046,-18.40109,-9.01667
275.374,-1.22583,-19.24555,-13.51138
275.477,-17.24336,-19.49072,2.42442
275.603,-9.12563,-18.70074,-1.68892
275.675,-17.13440,-19.42262,3.13268
275.775,-11.20955,-12.83037,-7.47757
275.875,-12.66692,-16.22183,-10.35146
275.976,-16.99819,-16.64407,-3.70473
276.075,-12.63968,-12.06763,-3.71835
276.181,-13.11639,-13.44328,0.98067
276.276,-3.26888,-5.35280,-1.17135
276.378,4.12697,-17.36594,7.27327
276.476,3.77284,-18.98676,14.85980
276.576,-12.12211,-19.44986,-7.64102
276.676,-8.70340,-19.50434,-5.61158
276.777,-7.31413,-14.02896,-9.49338
276.877,-6.03381,-16.79389,-13.18450
276.976,-9.47976,-17.31146,-7.69550
277.076,-16.00391,-16.28994,-2.22012
277.176,-14.02896,-17.70645,-1.89323
277.281,-15.47272,-7.27327,0.89894
277.377,-7.53205,-16.03115,-7.32775
277.476,-7.54567,-14.49205,-8.34927
277.577,-6.30622,-18.26489,-14.85980
277.677,8.37651,-18.89142,-15.73150
277.777,7.84532,-6.78293,-9.30270
277.877,-5.02591,-5.32556,-1.41652
277.977,-15.90857,-15.18669,-1.70254
278.077,-17.62473,-18.44195,4.14059
278.176,-14.45119,-18.00610,-0.96704
278.277,-17.31146,-10.54215,-1.70254
278.377,-16.08563,-17.35232,-1.00791
278.479,-12.14935,-10.99162,-7.42309
278.613,-6.31984,-12.80313,-2.87389
278.677,-13.06191,-17.66559,-6.44242
278.777,1.67530,-1.15773,-0.04086
278.877,-9.90199,-7.12344,-2.34270
278.977,4.44023,-4.44023,-2.99648
279.077,6.31984,-3.25526,-7.34137
279.178,-3.48681,-9.91561,-7.02810
279.279,-5.28470,-2.08391,-4.42661
279.379,-7.45033,-11.57730,-9.60235
279.478,1.45738,-4.08610,-5.87037
279.578,8.32203,-1.53910,-1.93409
279.680,-6.07468,-14.80532,7.53205
279.779,-1.89323,-11.61816,0.76274
279.881,-5.24383,-17.54301,2.09753
279.981,-3.37785,-15.09134,4.38575
280.079,-9.60235,-17.61111,-3.84094
280.179,-8.79874,-14.98238,-2.90113
280.280,-7.54567,-11.48195,2.68321
280.379,-7.76360,-15.60892,0.35413
280.479,-11.15506,-16.53510,3.70473
280.591,-11.03248,-17.86990,5.46176
280.680,-12.76227,-16.09925,9.86113
280.780,-11.94504,-18.60539,-4.11335
280.880,-5.35280,-6.53777,0.53119
280.985,-3.02372,-6.37432,-4.61730
281.080,-8.11773,-7.28689,-1.96133
281.181,-4.41299,-14.38309,2.54700
281.281,8.77150,-3.07820,-3.35061
281.384,-8.77150,-3.35061,1.82513
281.480,-6.96000,0.54481,-8.40375
281.580,-4.44023,-1.00791,-2.69683
281.682,-5.51624,-2.45166,-2.91475
281.780,-12.16297,-4.67178,1.59358
281.886,-10.29698,-3.50043,-4.57644
281.981,-13.34794,-8.22669,-4.95781
282.085,-12.24469,-6.49691,-1.66168
282.180,-15.51358,-9.52062,-1.23945
282.281,-12.05401,-4.03162,-0.92618
282.383,-12.62606,-5.73417,0.38137
282.481,-13.77017,-2.84665,2.13839
282.581,-10.44681,-1.08963,-1.26669
282.681,-10.80094,-4.79436,-2.05667
282.781,-9.47976,-5.81589,-0.93980
282.882,-7.50481,-8.09049,0.44947
282.982,-6.81017,-6.25174,-4.57644
283.082,-5.09401,-7.25965,-2.99648
283.182,-5.73417,-7.60015,-2.90113
283.282,-4.88970,-7.76360,-2.69683
283.384,-4.33127,-7.99514,-3.48681
283.482,-4.15421,-8.77150,-2.92837
283.608,-4.00438,-7.96790,-2.60149
283.682,-3.67749,-8.70340,-0.54481
283.784,-4.44023,-8.96219,-0.95342
283.882,-3.39147,-9.26184,-1.06239
283.983,-3.67749,-8.40375,-1.02153
284.082,-3.99076,-7.91342,-1.82513
284.183,-4.49471,-7.15068,-2.02943
284.282,-4.95781,-8.18583,-0.77636
284.384,-3.03734,-7.40947,0.24517
284.482,-4.78074,-9.05753,-0.58567
284.583,-3.22802,-10.16078,-0.70826
284.682,-3.15992,-10.39233,-1.08963
284.782,-3.06458,-8.82598,-3.10544
284.884,-4.20869,-9.08477,-2.71045
284.986,-4.53558,-8.68978,-3.96352
285.083,-4.78074,-8.41737,-3.21440
285.184,-6.08830,-5.88399,-3.06458
285.283,-5.66606,-8.13135,-1.41652
285.383,-4.46747,-7.02810,-1.33479
285.483,-4.44023,-6.82379,-2.19288
285.583,-4.05886,-9.60235,-2.54700
285.684,-3.65025,-9.58873,-2.90113
285.784,-4.08610,-8.47186,-3.69111
285.884,-5.17573,-6.63311,-1.36203
285.984,-4.94419,-7.21878,-2.16564
286.083,-5.16211,-7.64102,-2.28822
286.183,-4.24955,-8.79874,-2.72407
286.284,-4.57644,-8.07687,-2.19288
286.384,-5.12125,-7.66826,-1.51186
286.486,-3.35061,-9.23460,-2.72407
286.585,-4.56282,-8.53996,-3.77284
286.687,-3.56853,-9.18011,-2.51976
286.785,-3.56853,-8.63530,-2.23374
286.890,-4.18145,-7.76360,-2.23374
286.986,-3.88180,-9.41166,-2.34270
287.086,-5.14849,-9.28908,-2.20650
287.186,-4.82160,-8.36289,-1.18497
287.286,-5.47538,-8.11773,-1.74340
287.386,-3.89542,-8.25393,-2.08391
287.486,-4.61730,-8.11773,-2.20650
287.586,-4.50834,-7.70912,-2.35632
287.687,-2.90113,-9.05753,-1.77065
287.788,-3.59577,-9.82027,-0.31327
287.887,-3.06458,-10.05182,-1.17135
287.989,-3.99076,-7.21878,-1.10325
288.087,-5.25745,-10.07906,-1.98857
288.187,-5.57072,-7.88618,-3.71835
288.287,-4.15421,-6.86466,-2.43804
288.391,-2.47890,-8.82598,0.73550
288.489,-3.33699,-10.16078,-1.72978
288.589,-4.50834,-10.10630,-0.64016
288.689,-4.83522,-7.35499,-3.26888
288.789,-4.31765,-9.07115,0.85808
288.893,-4.61730,-8.74426,-4.16783
288.989,-4.65816,-7.70912,-3.25526
289.091,-4.60368,-7.72274,-2.57425
289.189,-5.36642,-9.22098,-2.91475
289.290,-6.67397,-7.24603,-0.81722
289.390,-5.84313,-7.61377,-3.25526
289.490,-2.79217,-9.64321,-0.73550
289.590,-3.41871,-7.39585,-1.43014
289.690,-3.82732,-8.44462,-4.31765
289.790,-4.73988,-9.49338,-3.70473
289.891,-4.22231,-8.02238,-1.82513
289.990,-3.28250,-7.64102,-1.78427
290.090,-4.37213,-9.50700,-2.96924
290.190,-5.05315,-8.25393,-0.70826
290.292,-3.60939,-7.94066,-1.08963
290.392,-4.71264,-10.09268,-2.92837
290.494,-6.21088,-8.37651,-2.79217
290.621,-4.95781,-8.14497,-2.75131
290.692,-4.48109,-7.61377,-1.25307
290.792,-4.72626,-8.18583,-2.38356
290.892,-7.36861,-12.38090,-1.56634
290.992,-4.30403,-8.86685,-2.45166
291.092,-4.38575,-7.02810,-2.08391
291.192,-2.79217,-9.00305,-1.06239
291.295,-4.99867,-7.99514,-2.15201
291.394,-4.38575,-7.60015,-2.41080
291.495,-4.45385,-9.90199,-1.64806
291.620,-4.69902,-9.64321,-1.71616
291.694,-5.31194,-8.03601,-3.18716
291.795,-4.05886,-10.03820,-1.60720
291.895,-3.78646,-10.31060,-0.91256
291.997,-4.04524,-9.31632,-1.67530
292.097,-5.28470,-9.15287,-1.67530
292.195,-5.27107,-6.93276,-3.11906
292.297,-4.87608,-8.74426,-2.66959
292.395,-5.29832,-8.48548,-1.49824
292.497,-4.67178,-8.70340,-0.69464
292.603,-3.70473,-6.79655,-0.80360
292.699,-5.70693,-9.03029,-1.18497
292.807,-4.95781,-8.51272,-0.80360
292.897,-5.73417,-7.42309,-0.70826
292.998,-4.65816,-8.79874,-1.37566
293.097,-3.86818,-7.91342,-1.97495
293.198,-3.88180,-7.66826,-0.17706
293.297,-3.94990,-7.91342,-0.46309
293.401,-5.44814,-8.86685,-2.02943
293.497,-4.50834,-8.04963,-1.32117
293.598,-4.45385,-7.02810,-1.03515
293.699,-4.05886,-8.02238,-2.24736
293.798,-4.41299,-8.55358,-0.72188
293.899,-2.24736,-8.96219,-1.11687
293.998,-4.59006,-9.05753,-1.66168
294.099,-4.20869,-9.05753,-1.75702
294.203,-4.38575,-7.70912,-2.81941
294.298,-4.93057,-8.85323,-2.95562
294.399,-3.51405,-9.31632,-3.17354
294.498,-4.31765,-10.40595,-2.69683
294.599,-3.92266,-8.77150,-2.05667
294.700,-5.99295,-7.50481,-3.28250
294.799,-4.60368,-8.02238,-2.73769
294.900,-3.80008,-8.28117,-3.10544
295.000,-3.86818,-9.76579,-1.02153
295.099,-4.67178,-9.80665,-1.97495
295.199,-6.06105,-8.71702,-1.89323
295.300,-6.08830,-7.74998,-2.41080
295.401,-3.24164,-7.94066,-2.86027
295.499,-4.18145,-10.26974,-1.34841
295.599,-3.70473,-7.20516,-0.10896
295.700,-4.69902,-9.30270,-0.88532
295.799,-6.71483,-9.31632,-2.17926
295.902,-4.50834,-7.94066,-1.83875
296.000,-2.69683,-8.40375,-0.40861
296.103,-5.77503,-8.58082,-1.47100
296.200,-6.68759,-7.25965,-1.56634
296.304,-3.56853,-11.79522,-3.47319
296.400,-4.52196,-7.88618,-1.41652
296.500,-4.18145,-10.32422,-0.19068
296.603,-3.90904,-6.38794,-1.06239
296.702,-5.05315,-7.99514,-1.63444
296.800,-3.92266,-9.60235,-2.66959
296.900,-5.40728,-8.37651,-2.16564
297.001,-3.65025,-8.79874,-1.17135
297.103,-3.37785,-6.22450,0.01362
297.202,-5.12125,-7.96790,-2.05667
297.301,-1.89323,-9.80665,-2.57425
297.403,-4.67178,-8.28117,-2.54700
297.501,-5.62520,-8.22669,-2.01581
297.602,-5.55710,-8.15859,-2.08391
297.703,-4.93057,-9.09839,-2.07029
297.801,-2.72407,-10.63749,-4.73988
297.903,-5.13487,-9.20736,-3.02372
298.001,-3.56853,-9.68407,-3.26888
298.102,-3.89542,-8.18583,-1.13049
298.216,-5.99295,-10.73283,-1.08963
298.301,-4.19507,-8.19945,-0.91256
298.404,-2.81941,-8.00876,-0.70826
298.502,-4.27679,-8.97581,-1.92047
298.603,-1.77065,-8.75788,-3.60939
298.705,-3.55491,-7.54567,-4.53558
298.802,-4.08610,-10.32422,-1.41652
298.904,-4.18145,-8.98943,-2.19288
299.002,-5.58434,-8.25393,-1.52548
299.102,-5.46176,-8.97581,-1.57996
299.205,-3.67749,-8.34927,-1.06239
299.305,-5.02591,-5.99295,-1.79789
299.402,-4.18145,-9.50700,-2.80579
299.519,-4.08610,-9.88837,-1.86599
299.603,-4.88970,-9.34356,-0.47671
299.704,-4.38575,-9.28908,-0.38137
299.807,-4.73988,-8.98943,-0.84446
299.904,-4.15421,-8.37651,-1.60720
300.004,-4.09972,-9.16649,-0.70826
300.107,-4.29041,-9.24822,-0.61292
300.204,-3.77284,-8.37651,-2.02943
300.306,-5.51624,-8.32203,-2.05667
300.404,-4.72626,-9.50700,-0.59930
300.506,-3.54129,-9.00305,1.08963
300.622,-4.67178,-9.11201,-1.04877
300.704,-4.86246,-7.19154,-0.70826
300.805,-5.01229,-9.30270,-1.59358
300.906,-4.31765,-7.89980,-1.19859
301.008,-7.21878,-6.02019,-1.25307
301.106,-5.51624,-8.21307,-1.49824
301.208,-5.17573,-7.54567,-1.51186
301.306,-4.69902,-9.15287,-0.51757
301.407,-3.93628,-10.20164,-1.15773
301.506,-2.96924,-5.55710,0.14982
301.606,-6.41518,-7.27327,-1.29393
301.710,-5.81589,-7.57291,-1.63444
301.808,-5.99295,-7.12344,-1.77065
301.910,-6.23812,-7.70912,-1.51186
302.008,-5.51624,-7.24603,-2.08391
302.109,-5.89761,-7.68188,-1.93409
302.224,-6.26536,-7.60015,-1.60720
302.308,-5.33918,-8.04963,-1.60720
302.410,-4.68540,-8.36289,-1.71616
302.509,-4.50834,-8.67616,-1.83875
302.609,-4.38575,-8.58082,-1.72978
302.708,-5.43452,-6.79655,-2.84665
302.811,-4.99867,-8.37651,-1.83875
302.909,-4.64454,-8.44462,-1.66168
303.012,-3.93628,-8.92133,-1.66168
303.110,-4.38575,-8.62168,-1.86599
303.211,-4.54920,-8.41737,-1.40290
303.310,-4.45385,-8.53996,-1.63444
303.411,-4.48109,-8.62168,-1.72978
303.510,-4.44023,-8.56720,-1.77065
303.610,-4.48109,-8.58082,-1.77065
303.711,-4.57644,-8.44462,-1.70254
303.810,-4.31765,-8.58082,-1.60720
303.911,-4.48109,-8.58082,-1.72978
304.011,-4.44023,-8.55358,-1.74340
304.111,-4.49471,-8.53996,-1.79789
304.210,-4.44023,-8.51272,-1.67530
304.315,-4.41299,-8.58082,-1.62082
304.411,-4.41299,-8.59444,-1.68892
304.513,-4.46747,-8.56720,-1.74340
304.629,-4.44023,-8.55358,-1.77065
304.711,-4.41299,-8.56720,-1.67530
304.812,-4.44023,-8.55358,-1.71616
304.913,-4.42661,-8.53996,-1.70254
305.015,-4.41299,-8.53996,-1.75702
305.113,-4.45385,-8.53996,-1.74340
305.215,-4.45385,-8.55358,-1.66168
305.313,-4.48109,-8.53996,-1.75702
305.414,-4.44023,-8.56720,-1.77065
305.513,-4.48109,-8.53996,-1.67530
305.614,-4.42661,-8.58082,-1.60720
305.716,-4.49471,-8.79874,-1.57996
305.817,-4.42661,-8.59444,-1.57996
305.937,-4.44023,-8.63530,-1.53910
306.015,-4.39937,-8.60806,-1.56634
306.116,-4.45385,-8.59444,-1.49824
306.227,-4.44023,-8.60806,-1.53910
306.316,-4.34489,-8.53996,-1.59358
306.417,-4.34489,-8.63530,-1.55272
306.516,-4.37213,-8.60806,-1.56634
306.616,-4.34489,-8.59444,-1.63444
306.717,-4.42661,-8.60806,-1.60720
306.816,-4.37213,-8.53996,-1.67530
306.918,-4.44023,-8.59444,-1.72978
307.016,-4.38575,-8.63530,-1.59358
307.120,-4.24955,-8.55358,-1.64806
307.216,-4.38575,-8.58082,-1.64806
307.316,-4.39937,-8.58082,-1.64806
307.419,-4.42661,-8.60806,-1.64806
307.517,-4.39937,-8.60806,-1.60720
307.629,-4.44023,-8.53996,-1.70254
307.717,-4.41299,-8.55358,-1.60720
307.817,-4.44023,-8.53996,-1.63444
307.918,-4.37213,-8.60806,-1.62082
308.017,-4.41299,-8.56720,-1.72978
308.117,-4.41299,-8.58082,-1.75702
308.219,-4.41299,-8.58082,-1.64806
308.320,-4.44023,-8.55358,-1.63444
308.417,-4.44023,-8.56720,-1.64806
308.520,-4.39937,-8.56720,-1.72978
308.641,-4.42661,-8.56720,-1.70254
308.718,-4.44023,-8.59444,-1.66168
308.819,-4.35851,-8.58082,-1.72978
308.918,-4.42661,-8.60806,-1.67530
309.018,-4.38575,-8.60806,-1.71616
309.119,-4.41299,-8.59444,-1.72978
309.219,-4.44023,-8.59444,-1.70254
309.318,-4.45385,-8.58082,-1.72978
309.425,-4.44023,-8.58082,-1.71616
309.524,-4.42661,-8.56720,-1.70254
309.624,-4.41299,-8.53996,-1.70254
309.727,-4.42661,-8.53996,-1.63444
309.826,-4.45385,-8.60806,-1.75702
309.926,-4.45385,-8.60806,-1.79789
310.025,-4.41299,-8.58082,-1.75702
310.127,-4.44023,-8.59444,-1.70254
310.228,-4.44023,-8.58082,-1.68892
310.327,-4.44023,-8.60806,-1.67530
310.429,-4.38575,-8.60806,-1.66168
310.525,-4.44023,-8.60806,-1.70254
310.625,-4.44023,-8.63530,-1.68892
310.728,-4.42661,-8.59444,-1.67530
310.826,-4.44023,-8.56720,-1.71616
310.929,-4.42661,-8.56720,-1.70254
311.027,-4.42661,-8.58082,-1.77065
311.130,-4.38575,-8.60806,-1.74340
311.227,-4.42661,-8.59444,-1.71616
311.328,-4.41299,-8.60806,-1.68892
311.428,-4.46747,-8.53996,-1.70254
311.529,-4.42661,-8.60806,-1.70254
311.656,-4.39937,-8.63530,-1.72978
311.728,-4.44023,-8.58082,-1.71616
311.828,-4.46747,-8.58082,-1.72978
311.929,-4.44023,-8.58082,-1.62082
312.028,-4.38575,-8.59444,-1.71616
312.131,-4.44023,-8.56720,-1.79789
312.229,-4.44023,-8.56720,-1.70254
312.331,-4.42661,-8.58082,-1.72978
312.429,-4.44023,-8.59444,-1.64806
312.529,-4.41299,-8.58082,-1.71616
312.632,-4.39937,-8.58082,-1.67530
312.734,-4.45385,-8.58082,-1.67530
312.829,-4.46747,-8.58082,-1.70254
313.036,-4.44023,-8.55358,-1.68892
313.129,-4.39937,-8.55358,-1.67530
313.229,-4.42661,-8.59444,-1.71616
313.332,-4.39937,-8.59444,-1.70254
313.430,-4.42661,-8.53996,-1.79789
313.635,-4.41299,-8.58082,-1.70254
313.832,-4.45385,-8.53996,-1.67530
313.950,-4.41299,-8.55358,-1.63444
314.030,-4.41299,-8.52634,-1.67530
314.133,-4.46747,-8.53996,-1.68892
314.231,-4.41299,-8.53996,-1.71616
314.334,-4.41299,-8.58082,-1.71616
314.431,-4.44023,-8.59444,-1.72978
314.533,-4.44023,-8.58082,-1.77065
314.631,-4.39937,-8.51272,-1.79789
314.732,-4.46747,-8.51272,-1.87961
314.840,-4.39937,-8.63530,-1.64806
314.931,-4.44023,-8.58082,-1.70254
315.033,-4.35851,-8.53996,-1.72978
315.131,-4.41299,-8.53996,-1.72978
315.232,-4.38575,-8.56720,-1.72978
315.334,-4.42661,-8.58082,-1.57996
315.435,-4.31765,-8.58082,-1.70254
315.533,-4.44023,-8.60806,-1.71616
315.635,-4.38575,-8.58082,-1.72978
315.733,-4.38575,-8.55358,-1.72978
315.834,-4.41299,-8.58082,-1.72978
315.937,-4.41299,-8.58082,-1.63444
316.037,-4.39937,-8.60806,-1.68892
316.134,-4.38575,-8.58082,-1.71616
316.234,-4.39937,-8.58082,-1.74340
316.336,-4.44023,-8.55358,-1.60720
316.434,-4.41299,-8.56720,-1.70254
316.534,-4.41299,-8.58082,-1.70254
316.634,-4.41299,-8.59444,-1.70254
316.736,-4.38575,-8.60806,-1.77065
316.834,-4.44023,-8.60806,-1.67530
316.935,-4.38575,-8.58082,-1.70254
317.034,-4.39937,-8.60806,-1.70254
317.137,-4.44023,-8.58082,-1.67530
317.234,-4.41299,-8.55358,-1.67530
317.338,-4.39937,-8.58082,-1.70254
317.435,-4.41299,-8.59444,-1.66168
317.536,-4.37213,-8.58082,-1.72978
317.637,-4.44023,-8.56720,-1.72978
317.735,-4.44023,-8.58082,-1.71616
317.836,-4.38575,-8.62168,-1.72978
317.944,-4.42661,-8.48548,-1.75702
318.035,-4.39937,-8.53996,-1.75702
318.137,-4.39937,-8.56720,-1.72978
318.237,-4.41299,-8.58082,-1.79789
318.335,-4.44023,-8.56720,-1.72978
318.438,-4.45385,-8.53996,-1.71616
318.535,-4.41299,-8.56720,-1.72978
318.638,-4.41299,-8.53996,-1.75702
318.736,-4.42661,-8.53996,-1.71616
318.837,-4.44023,-8.58082,-1.70254
318.970,-4.44023,-8.53996,-1.67530
319.036,-4.41299,-8.53996,-1.78427
319.136,-4.38575,-8.58082,-1.78427
319.236,-4.39937,-8.53996,-1.66168
319.337,-4.44023,-8.58082,-1.72978
319.439,-4.45385,-8.53996,-1.70254
319.546,-4.39937,-8.58082,-1.66168
319.636,-4.41299,-8.55358,-1.70254
319.739,-4.42661,-8.56720,-1.71616
319.837,-4.45385,-8.56720,-1.70254
319.937,-4.42661,-8.58082,-1.67530
320.037,-4.41299,-8.58082,-1.67530
320.139,-4.39937,-8.55358,-1.70254
320.239,-4.38575,-8.53996,-1.71616
320.339,-4.39937,-8.56720,-1.68892
320.437,-4.41299,-8.58082,-1.71616
320.537,-4.42661,-8.56720,-1.70254
320.638,-4.42661,-8.58082,-1.75702
320.737,-4.44023,-8.60806,-1.70254
320.840,-4.42661,-8.55358,-1.70254
320.938,-4.44023,-8.56720,-1.63444
321.039,-4.42661,-8.58082,-1.77065
321.138,-4.41299,-8.58082,-1.77065
321.240,-4.42661,-8.58082,-1.72978
321.338,-4.45385,-8.55358,-1.68892
321.439,-4.41299,-8.52634,-1.70254
321.540,-4.45385,-8.55358,-1.74340
321.641,-4.44023,-8.56720,-1.77065
321.739,-4.44023,-8.55358,-1.78427
321.841,-4.44023,-8.58082,-1.72978
321.980,-4.42661,-8.55358,-1.72978
322.038,-4.44023,-8.55358,-1.77065
322.139,-4.41299,-8.58082,-1.70254
322.239,-4.38575,-8.51272,-1.75702
322.342,-4.44023,-8.58082,-1.74340
322.439,-4.42661,-8.55358,-1.72978
322.541,-4.41299,-8.55358,-1.71616
322.639,-4.39937,-8.58082,-1.70254
322.741,-4.41299,-8.55358,-1.74340
322.839,-4.39937,-8.53996,-1.71616
322.942,-4.41299,-8.55358,-1.72978
323.043,-4.44023,-8.58082,-1.72978
323.141,-4.41299,-8.56720,-1.77065
323.243,-4.39937,-8.56720,-1.77065
323.341,-4.42661,-8.56720,-1.67530
323.441,-4.45385,-8.55358,-1.67530
323.542,-4.48109,-8.59444,-1.71616
323.641,-4.41299,-8.53996,-1.77065
323.745,-4.45385,-8.53996,-1.71616
323.843,-4.46747,-8.70340,-1.77065
323.944,-4.41299,-8.53996,-1.71616
324.044,-4.41299,-8.55358,-1.75702
324.143,-4.38575,-8.59444,-1.71616
324.244,-4.41299,-8.58082,-1.70254
324.343,-4.42661,-8.53996,-1.70254
324.447,-4.44023,-8.58082,-1.68892
324.544,-4.41299,-8.58082,-1.79789
324.646,-4.42661,-8.60806,-1.68892
324.744,-4.41299,-8.55358,-1.63444
324.844,-4.39937,-8.60806,-1.78427
324.962,-4.37213,-8.59444,-1.71616
325.044,-4.41299,-8.53996,-1.72978
325.144,-4.39937,-8.55358,-1.71616
325.246,-4.41299,-8.55358,-1.71616
325.344,-4.44023,-8.58082,-1.72978
325.447,-4.41299,-8.59444,-1.67530
325.544,-4.44023,-8.58082,-1.74340
325.645,-4.44023,-8.58082,-1.79789
325.749,-4.41299,-8.58082,-1.70254
325.845,-4.42661,-8.55358,-1.66168
325.946,-4.44023,-8.58082,-1.67530
326.047,-4.41299,-8.60806,-1.70254
326.146,-4.41299,-8.58082,-1.68892
326.246,-4.44023,-8.58082,-1.78427
326.347,-4.45385,-8.55358,-1.70254
326.446,-4.44023,-8.53996,-1.66168
326.549,-4.42661,-8.59444,-1.72978
326.646,-4.37213,-8.59444,-1.71616
326.748,-4.48109,-8.53996,-1.72978
326.846,-4.44023,-8.52634,-1.77065
326.947,-4.44023,-8.58082,-1.66168
327.046,-4.41299,-8.52634,-1.71616
327.147,-4.41299,-8.55358,-1.75702
327.246,-4.46747,-8.56720,-1.67530
327.349,-4.46747,-8.56720,-1.77065
327.447,-4.44023,-8.52634,-1.72978
327.546,-4.42661,-8.55358,-1.71616
327.650,-4.41299,-8.60806,-1.77065
327.747,-4.42661,-8.56720,-1.83875
327.848,-4.44023,-8.55358,-1.72978
327.952,-4.44023,-8.56720,-1.75702
328.052,-4.41299,-8.53996,-1.67530
328.149,-4.41299,-8.58082,-1.71616
328.251,-4.41299,-8.59444,-1.75702
328.349,-4.44023,-8.56720,-1.74340
328.452,-4.45385,-8.58082,-1.75702
328.552,-4.44023,-8.59444,-1.66168
328.652,-4.41299,-8.60806,-1.62082
328.750,-4.42661,-8.58082,-1.60720
328.850,-4.45385,-8.56720,-1.72978
328.953,-4.42661,-8.56720,-1.75702
329.052,-4.41299,-8.58082,-1.77065
329.150,-4.41299,-8.60806,-1.74340
329.252,-4.44023,-8.53996,-1.74340
329.353,-4.41299,-8.58082,-1.71616
329.450,-4.44023,-8.55358,-1.67530
329.552,-4.48109,-8.55358,-1.72978
329.651,-4.44023,-8.53996,-1.70254
329.751,-4.45385,-8.53996,-1.71616
329.851,-4.44023,-8.56720,-1.79789
329.960,-4.41299,-8.53996,-1.81151
330.051,-4.41299,-8.59444,-1.74340
330.152,-4.37213,-8.59444,-1.82513
330.252,-4.41299,-8.55358,-1.72978
330.352,-4.44023,-8.58082,-1.74340
330.451,-4.45385,-8.55358,-1.77065
330.551,-4.41299,-8.58082,-1.72978
330.758,-4.42661,-8.53996,-1.70254
330.852,-4.44023,-8.56720,-1.70254
330.954,-4.44023,-8.56720,-1.72978
331.070,-4.46747,-8.58082,-1.74340
331.152,-4.46747,-8.56720,-1.67530
331.254,-4.44023,-8.56720,-1.71616
331.352,-4.42661,-8.58082,-1.71616
331.454,-4.41299,-8.56720,-1.77065
331.552,-4.45385,-8.56720,-1.72978
331.654,-4.41299,-8.60806,-1.74340
331.752,-4.45385,-8.60806,-1.67530
331.853,-4.48109,-8.60806,-1.71616
331.953,-4.45385,-8.59444,-1.74340
332.054,-4.48109,-8.56720,-1.74340
332.156,-4.46747,-8.60806,-1.79789
332.255,-4.44023,-8.59444,-1.72978
332.357,-4.38575,-8.55358,-1.67530
332.455,-4.44023,-8.53996,-1.74340
332.555,-4.41299,-8.55358,-1.74340
332.657,-4.41299,-8.58082,-1.72978
332.756,-4.46747,-8.58082,-1.75702
332.858,-4.42661,-8.55358,-1.70254
332.955,-4.38575,-8.56720,-1.70254
333.056,-4.41299,-8.59444,-1.72978
333.155,-4.41299,-8.56720,-1.72978
333.255,-4.41299,-8.58082,-1.77065
333.358,-4.42661,-8.53996,-1.75702
333.458,-4.44023,-8.58082,-1.72978
333.558,-4.44023,-8.55358,-1.70254
333.656,-4.42661,-8.58082,-1.75702
333.758,-4.48109,-8.55358,-1.71616
333.856,-4.48109,-8.56720,-1.75702
333.958,-4.44023,-8.52634,-1.85237
334.061,-4.42661,-8.51272,-1.81151
334.156,-4.45385,-8.55358,-1.71616
334.256,-4.44023,-8.58082,-1.72978
334.359,-4.48109,-8.56720,-1.70254
334.457,-4.44023,-8.56720,-1.72978
334.657,-4.45385,-8.56720,-1.74340
334.757,-4.42661,-8.53996,-1.71616
334.857,-4.46747,-8.53996,-1.68892
334.959,-4.41299,-8.53996,-1.71616
335.061,-4.42661,-8.58082,-1.72978
335.183,-4.38575,-8.56720,-1.77065
335.259,-4.41299,-8.56720,-1.75702
335.361,-4.42661,-8.58082,-1.79789
335.459,-4.45385,-8.53996,-1.70254
335.560,-4.42661,-8.53996,-1.72978
335.664,-4.45385,-8.55358,-1.75702
335.761,-4.46747,-8.58082,-1.74340
335.863,-4.45385,-8.55358,-1.71616
335.961,-4.39937,-8.60806,-1.70254
336.061,-4.46747,-8.58082,-1.71616
336.161,-4.44023,-8.56720,-1.72978
336.261,-4.45385,-8.58082,-1.77065
336.363,-4.39937,-8.53996,-1.66168
336.461,-4.42661,-8.53996,-1.68892
336.564,-4.39937,-8.58082,-1.72978
336.661,-4.45385,-8.56720,-1.75702
336.763,-4.44023,-8.55358,-1.71616
336.864,-4.48109,-8.58082,-1.71616
336.963,-4.44023,-8.58082,-1.75702
337.064,-4.41299,-8.56720,-1.71616
337.162,-4.45385,-8.53996,-1.70254
337.264,-4.41299,-8.58082,-1.70254
337.362,-4.41299,-8.58082,-1.74340
337.462,-4.44023,-8.59444,-1.70254
337.567,-4.44023,-8.58082,-1.75702
337.665,-4.41299,-8.58082,-1.75702
337.768,-4.48109,-8.58082,-1.70254
337.865,-4.41299,-8.60806,-1.72978
337.965,-4.44023,-8.56720,-1.67530
338.068,-4.41299,-8.55358,-1.71616
338.166,-4.45385,-8.53996,-1.68892
338.267,-4.41299,-8.56720,-1.70254
338.366,-4.46747,-8.56720,-1.70254
