time,X_value,Y_value,Z_value
70.735,9.37080,-0.47671,0.05448
70.835,9.56148,-0.28603,-0.54481
70.937,9.76579,-0.21793,-0.51757
71.035,9.80665,-0.23155,-0.44947
71.135,9.76579,-0.19068,-0.66740
71.237,10.26974,-0.19068,-0.54481
71.335,9.92923,-0.09534,-0.74912
71.438,9.80665,-0.20431,-0.68102
71.536,9.72493,-0.24517,-0.65378
71.636,9.86113,-0.28603,-0.66740
71.735,9.76579,-0.19068,-0.64016
71.836,9.76579,-0.24517,-0.66740
71.936,9.77941,-0.27241,-0.64016
72.036,9.80665,-0.23155,-0.68102
72.137,9.72493,-0.21793,-0.72188
72.238,9.71131,-0.19068,-0.70826
72.337,9.73855,-0.19068,-0.66740
72.439,9.75217,-0.21793,-0.66740
72.537,9.73855,-0.21793,-0.69464
72.638,9.80665,-0.25879,-0.70826
72.739,9.76579,-0.28603,-0.69464
72.843,9.73855,-0.25879,-0.72188
72.941,9.79303,-0.23155,-0.76274
73.041,9.75217,-0.20431,-0.72188
73.142,9.76579,-0.35413,-0.72188
73.243,9.65683,-0.19068,-0.76274
73.342,9.83389,-0.27241,-0.70826
73.444,9.76579,-0.24517,-0.76274
73.541,9.69769,-0.28603,-0.64016
73.643,9.97009,-0.34051,-0.73550
73.742,9.83389,-0.20431,-0.70826
73.846,9.82027,-0.31327,-0.72188
73.942,9.79303,-0.31327,-0.80360
74.042,9.73855,-0.20431,-0.80360
74.143,9.77941,-0.24517,-0.73550
74.242,9.69769,-0.24517,-0.83084
74.343,9.69769,-0.24517,-0.80360
74.442,9.75217,-0.25879,-0.77636
74.545,9.71131,-0.28603,-0.68102
74.643,9.73855,-0.23155,-0.80360
74.745,9.76579,-0.20431,-0.70826
74.843,9.71131,-0.17706,-0.81722
74.946,9.69769,-0.23155,-0.77636
75.043,9.99734,-0.36775,-0.72188
75.144,9.73855,-0.19068,-0.80360
75.246,9.73855,-0.28603,-0.76274
75.345,9.84751,-0.19068,-0.80360
75.444,9.83389,-0.25879,-0.76274
75.546,9.73855,-0.28603,-0.74912
75.644,9.73855,-0.21793,-0.78998
75.745,9.72493,-0.16344,-0.78998
75.848,9.72493,-0.23155,-0.83084
75.944,9.75217,-0.24517,-0.81722
76.047,9.92923,-0.38137,-0.80360
76.145,9.64321,-0.12258,-0.69464
76.247,9.64321,-0.14982,-0.69464
76.344,9.83389,-0.19068,-0.72188
76.447,9.80665,-0.28603,-0.77636
76.547,9.65683,-0.25879,-0.74912
76.647,9.64321,-0.24517,-0.74912
76.745,9.69769,-0.17706,-0.81722
76.848,9.57510,-0.28603,-0.92618
76.946,9.76579,-0.36775,-0.92618
77.046,9.73855,-0.27241,-0.87170
77.147,9.75217,-0.29965,-0.81722
77.246,9.38442,-0.19068,-0.89894
77.349,9.88837,-0.31327,-0.92618
77.448,9.73855,-0.21793,-0.59930
77.550,9.80665,-0.25879,-0.50395
77.648,9.95647,-0.59930,0.09534
77.750,9.80665,-1.03515,-0.14982
77.848,10.31060,-1.02153,0.40861
77.951,9.47976,-1.36203,1.70254
78.054,9.67045,-1.10325,0.77636
78.150,9.67045,-0.98067,0.85808
78.252,9.50700,-0.73550,1.56634
78.350,9.61597,-0.81722,0.70826
78.450,9.22098,-0.85808,2.92837
78.550,9.34356,-1.22583,2.07029
78.653,9.53424,-0.88532,1.77065
78.753,9.60235,-0.83084,1.77065
78.850,9.64321,-0.47671,1.81151
78.952,9.23460,-0.31327,0.89894
79.050,9.69769,-0.24517,0.57205
79.153,9.64321,-0.50395,1.06239
79.252,9.60235,-0.47671,0.47671
79.350,9.87475,-0.38137,0.77636
79.451,9.60235,-0.44947,0.83084
79.553,9.67045,-0.53119,0.61292
79.651,10.43319,0.05448,0.49033
79.752,10.02458,-0.14982,0.46309
79.851,9.64321,-0.31327,0.42223
79.954,9.80665,-0.23155,0.38137
80.051,9.64321,-0.09534,0.20431
80.151,9.67045,-0.19068,0.19068
80.253,9.67045,-0.20431,0.02724
80.351,9.79303,-0.31327,0.28603
80.454,9.77941,-0.20431,-0.05448
80.554,9.73855,-0.21793,0.20431
80.651,9.84751,-0.24517,0.09534
80.756,9.73855,-0.23155,-0.05448
80.852,9.73855,-0.21793,0.19068
80.954,9.79303,-0.28603,0.06810
81.052,9.72493,-0.21793,0.01362
81.152,9.77941,-0.16344,0.09534
81.252,9.73855,-0.34051,0.17706
81.354,9.71131,-0.28603,-0.02724
81.452,9.76579,-0.20431,0.06810
81.552,9.76579,-0.24517,0.10896
81.652,9.69769,-0.31327,0.01362
81.754,9.73855,-0.21793,0.05448
81.852,9.77941,-0.21793,0.05448
81.953,9.72493,-0.23155,0.09534
82.055,9.75217,-0.23155,-0.01362
82.154,9.73855,-0.27241,0.02724
82.256,9.72493,-0.32689,0.04086
82.354,9.82027,-0.14982,-0.09534
82.456,9.77941,-0.19068,-0.09534
82.554,9.73855,-0.25879,-0.16344
82.657,9.72493,-0.19068,-0.10896
82.757,9.76579,-0.12258,-0.17706
82.854,9.67045,-0.20431,-0.08172
82.958,9.73855,-0.31327,-0.02724
83.055,9.69769,-0.38137,-0.12258
83.155,9.56148,-0.54481,-0.25879
83.257,9.38442,-0.96704,-0.13620
83.355,9.41166,-1.11687,-0.21793
83.455,9.52062,-1.34841,-0.34051
83.555,9.54786,-1.53910,-0.27241
83.655,9.56148,-1.64806,-0.47671
83.757,9.69769,-2.20650,-0.50395
83.857,9.67045,-2.50614,-0.57205
83.955,9.64321,-2.98286,-0.57205
84.056,9.52062,-3.54129,-0.73550
84.161,9.24822,-4.20869,-0.92618
84.260,9.56148,-4.64454,-0.99429
84.356,9.08477,-4.86246,-1.18497
84.456,8.90771,-5.18935,-1.07601
84.559,8.83961,-5.89761,-1.02153
84.659,8.32203,-5.95209,-0.93980
84.756,7.92704,-6.06105,-0.88532
84.858,7.25965,-7.64102,-0.58567
84.959,6.82379,-8.64892,-0.68102
85.057,6.64673,-8.37651,-0.74912
85.168,6.02019,-8.52634,-0.64016
85.277,5.31194,-8.34927,-0.66740
85.359,4.93057,-8.82598,-0.58567
85.462,4.07248,-9.62959,-0.87170
85.559,3.06458,-9.79303,-0.89894
85.659,2.31546,-10.48767,-0.92618
85.761,2.92837,-10.95076,0.54481
85.861,1.81151,-9.84751,-0.57205
85.960,1.10325,-9.05753,-0.55843
86.060,0.92618,-9.61597,-0.64016
86.160,0.72188,-9.53424,-0.70826
86.260,0.74912,-9.16649,-0.58567
86.360,0.78998,-8.06325,-0.54481
86.460,-0.05448,-9.19374,-0.39499
86.563,-1.17135,-10.28336,-0.39499
86.660,-1.43014,-10.62387,-0.19068
86.762,-0.55843,-10.09268,-0.36775
86.869,-1.11687,-9.50700,-0.19068
86.962,-1.11687,-9.82027,-0.21793
87.062,-1.53910,-9.92923,-0.28603
87.194,-1.62082,-9.92923,-0.28603
87.262,-1.45738,-9.95647,-0.13620
87.364,-1.45738,-9.42528,-0.19068
87.462,-1.45738,-9.50700,-0.14982
87.563,-1.87961,-10.51491,0.20431
87.662,-2.31546,-10.24250,-0.12258
87.765,-1.94771,-9.76579,-0.13620
87.863,-1.82513,-9.22098,-0.19068
87.965,-1.85237,-9.69769,-0.02724
88.063,-2.54700,-9.76579,-0.14982
88.163,-2.09753,-9.80665,-0.19068
88.265,-1.98857,-7.73636,-1.60720
88.365,-2.34270,-9.57510,-0.40861
88.465,-2.53338,-9.45252,-0.19068
88.565,-2.15201,-9.69769,-0.12258
88.663,-2.19288,-9.68407,-0.13620
88.766,-2.28822,-9.47976,-0.12258
88.863,-2.50614,-9.71131,-0.19068
88.963,-2.61511,-9.76579,0.08172
89.063,-2.61511,-9.69769,0.08172
89.164,-2.34270,-9.69769,-0.16344
89.266,-2.60149,-9.57510,-0.09534
89.364,-2.57425,-9.43890,-0.06810
89.464,-2.12477,-9.50700,-0.28603
89.565,-2.08391,-9.79303,-0.14982
89.665,-2.60149,-9.45252,0.06810
89.764,-2.62873,-9.56148,-0.38137
89.866,-2.66959,-9.56148,-0.02724
89.964,-2.49252,-9.50700,-0.04086
90.066,-2.51976,-9.47976,-0.05448
90.186,-2.64235,-9.41166,0.13620
90.265,-2.41080,-9.52062,0.13620
90.365,-2.71045,-9.34356,0.46309
90.465,-2.75131,-9.41166,0.50395
90.566,-2.54700,-9.31632,0.29965
90.668,-2.60149,-9.39804,0.50395
90.767,-2.64235,-9.42528,0.88532
90.867,-2.56063,-9.43890,0.87170
90.966,-2.60149,-9.37080,0.69464
91.077,-2.60149,-9.38442,0.92618
91.174,-2.54700,-9.34356,1.00791
91.268,-2.75131,-9.43890,0.99429
91.368,-2.65597,-9.32994,0.88532
91.469,-2.54700,-9.31632,0.96704
91.571,-2.64235,-9.35718,0.89894
91.683,-2.45166,-9.41166,0.55843
91.768,-2.56063,-9.53424,0.88532
91.871,-2.57425,-9.41166,0.80360
91.968,-3.47319,-9.23460,0.91256
92.073,-2.01581,-9.94285,0.38137
92.202,-2.35632,-9.50700,1.60720
92.269,-2.53338,-9.31632,0.96704
92.371,-2.57425,-9.38442,0.73550
92.469,-2.65597,-9.39804,0.78998
92.570,-2.54700,-9.43890,0.83084
92.670,-2.56063,-9.30270,0.85808
92.769,-2.47890,-9.49338,0.80360
92.871,-2.46528,-9.46614,0.72188
92.969,-2.50614,-9.38442,0.87170
93.069,-2.43804,-9.54786,0.76274
93.177,-2.35632,-9.46614,0.89894
93.270,-2.38356,-9.54786,0.83084
93.370,-2.32908,-9.46614,0.72188
93.472,-1.93409,-9.56148,0.59930
93.570,-3.21440,-9.22098,0.68102
93.672,-3.35061,-9.57510,0.72188
93.770,-2.31546,-9.64321,0.80360
93.870,-2.30184,-9.72493,0.92618
93.972,-2.08391,-9.82027,0.76274
94.070,-2.04305,-9.76579,0.74912
94.171,-1.89323,-9.90199,0.64016
94.273,-1.90685,-9.65683,0.70826
94.371,-2.16564,-9.47976,0.72188
94.474,-1.93409,-9.67045,0.89894
94.571,-1.86599,-9.60235,0.70826
94.673,-2.22012,-9.67045,0.83084
94.771,-1.87961,-9.69769,0.70826
94.873,-1.96133,-9.58873,0.73550
94.971,-1.86599,-9.69769,0.72188
95.071,-2.51976,-9.47976,0.66740
95.172,-1.83875,-9.64321,0.66740
95.274,-2.02943,-9.54786,0.70826
95.371,-2.08391,-9.68407,0.72188
95.472,-2.01581,-9.64321,0.65378
95.573,-2.12477,-9.57510,0.92618
95.674,-1.92047,-9.65683,0.84446
95.772,-2.11115,-9.67045,0.92618
95.874,-2.22012,-9.57510,0.87170
95.972,-1.86599,-9.68407,0.89894
96.073,-2.24736,-9.61597,0.77636
96.194,-2.13839,-9.57510,0.76274
96.272,-2.22012,-9.58873,0.81722
96.376,-2.12477,-9.54786,0.84446
96.473,-2.28822,-9.34356,0.88532
96.575,-2.12477,-9.50700,0.72188
96.673,-2.12477,-9.60235,0.89894
96.775,-2.38356,-9.56148,0.53119
96.873,-2.13839,-9.83389,1.18497
96.973,-2.57425,-8.40375,0.89894
97.073,-2.42442,-9.12563,1.14411
97.174,-2.51976,-9.43890,1.72978
97.275,-2.81941,-9.08477,1.51186
97.373,-2.99648,-9.28908,1.72978
97.474,-2.83303,-9.26184,1.53910
97.573,-3.11906,-9.20736,1.66168
97.677,-3.11906,-9.15287,1.53910
97.774,-3.02372,-9.24822,1.63444
97.877,-3.07820,-9.20736,1.25307
97.974,-3.55491,-9.03029,1.14411
98.077,-2.43804,-9.15287,1.67530
98.175,-3.41871,-8.86685,1.59358
98.278,-2.77855,-8.77150,1.33479
98.375,-2.90113,-9.08477,1.74340
98.480,-3.09182,-8.96219,1.64806
98.579,-3.15992,-9.32994,1.63444
98.676,-2.99648,-9.03029,1.52548
98.775,-2.98286,-9.11201,1.64806
98.876,-2.83303,-9.19374,1.44376
98.975,-2.80579,-9.15287,1.32117
99.078,-2.76493,-9.19374,1.92047
99.206,-2.95562,-9.22098,1.59358
99.276,-2.84665,-9.64321,1.60720
99.378,-2.43804,-9.47976,1.44376
99.476,-2.65597,-9.28908,1.04877
99.577,-3.36423,-8.79874,0.53119
99.676,-2.90113,-9.60235,0.93980
99.777,-2.54700,-9.57510,-0.68102
99.879,-2.72407,-9.41166,0.70826
99.977,-2.71045,-9.49338,0.70826
100.079,-2.84665,-9.64321,0.44947
100.184,-2.53338,-9.15287,1.13049
100.277,-3.71835,-7.45033,0.73550
100.378,-1.79789,-9.47976,0.80360
100.479,-4.05886,-8.09049,1.21221
100.578,-3.30974,-8.28117,0.28603
100.679,-3.40509,-8.88047,0.02724
100.778,-3.17354,-9.35718,0.19068
100.878,-2.96924,-9.67045,0.28603
100.981,-2.80579,-9.50700,0.51757
101.079,-2.91475,-9.19374,0.21793
101.179,-2.98286,-9.28908,0.76274
101.281,-3.07820,-9.49338,0.92618
101.379,-2.73769,-9.13925,0.72188
101.480,-3.43233,-9.58873,0.46309
101.579,-3.26888,-8.78512,0.06810
101.680,-2.30184,-9.34356,0.44947
101.780,-2.73769,-9.95647,0.14982
101.881,-3.17354,-8.93495,0.38137
101.989,-3.41871,-10.66473,1.56634
102.080,-3.32336,-9.86113,1.41652
102.179,-2.46528,-9.07115,0.98067
102.280,-2.45166,-9.22098,1.06239
102.380,-2.42442,-9.34356,1.62082
102.484,-2.31546,-9.47976,1.30755
102.581,-3.02372,-9.43890,1.45738
102.683,-2.91475,-9.34356,1.25307
102.782,-2.73769,-9.03029,1.34841
102.884,-2.42442,-9.38442,1.10325
102.984,-1.97495,-9.71131,1.08963
103.084,-2.68321,-9.67045,0.89894
103.184,-2.38356,-9.49338,1.22583
103.286,-2.42442,-8.96219,0.83084
103.384,-2.47890,-9.60235,0.76274
103.486,-2.53338,-9.03029,0.62654
103.584,-1.86599,-9.77941,0.98067
103.684,-2.71045,-9.34356,1.08963
103.787,-2.91475,-8.78512,1.02153
103.884,-1.87961,-9.76579,1.08963
103.986,-1.47100,-9.52062,1.18497
104.084,-2.94200,-9.12563,0.83084
104.184,-2.09753,-9.30270,1.03515
104.285,-3.06458,-8.47186,0.80360
104.385,-2.17926,-9.92923,0.99429
104.487,-2.76493,-9.60235,1.40290
104.585,-2.24736,-9.11201,0.24517
104.687,-2.35632,-10.24250,1.08963
104.785,-2.43804,-10.78732,1.52548
104.887,-3.03734,-9.28908,0.80360
104.985,-2.28822,-9.03029,0.58567
105.086,-2.08391,-9.60235,1.06239
105.194,-2.27460,-9.22098,0.70826
105.285,-2.72407,-10.59663,0.96704
105.388,-2.84665,-10.37871,0.98067
105.487,-2.12477,-9.97009,1.02153
105.586,-2.27460,-9.38442,0.73550
105.688,-1.77065,-10.26974,0.95342
105.788,-2.15201,-9.95647,1.00791
105.886,-1.59358,-10.03820,0.73550
105.988,-1.43014,-10.25612,0.81722
106.086,-1.63444,-9.92923,0.50395
106.187,-1.70254,-10.11992,0.85808
106.287,-1.53910,-10.20164,0.61292
106.387,-0.85808,-10.16078,0.39499
106.491,-0.40861,-10.95076,0.93980
106.586,-0.74912,-10.09268,0.31327
106.689,-0.36775,-10.47405,0.47671
106.787,-0.05448,-10.73283,0.55843
106.887,-0.05448,-10.55577,0.44947
106.988,0.20431,-10.85542,0.80360
107.089,0.39499,-10.66473,0.44947
107.211,1.17135,-10.44681,0.35413
107.287,1.11687,-10.44681,0.38137
107.387,0.72188,-10.37871,0.08172
107.487,1.60720,-10.03820,0.16344
107.591,1.72978,-10.47405,0.39499
107.687,1.79789,-10.28336,0.21793
107.788,2.12477,-10.01096,0.21793
107.888,2.45166,-10.37871,0.05448
107.988,2.09753,-9.64321,-0.39499
108.088,3.20078,-9.77941,-0.06810
108.189,3.06458,-9.32994,0.08172
108.288,2.86027,-9.27546,0.04086
108.389,3.35061,-9.28908,-0.04086
108.488,3.11906,-9.52062,-0.28603
108.590,3.80008,-9.30270,-0.28603
108.690,3.90904,-9.08477,-0.36775
108.788,3.52767,-9.04391,-0.21793
108.893,4.12697,-9.19374,-0.35413
108.988,3.82732,-9.31632,-0.38137
109.090,4.22231,-8.97581,-0.27241
109.203,4.33127,-8.83961,-0.13620
109.289,4.44023,-9.23460,-0.24517
109.392,4.64454,-9.12563,-0.31327
109.491,4.30403,-8.88047,-0.42223
109.589,4.30403,-9.43890,-0.54481
109.690,4.41299,-9.19374,-0.40861
109.791,4.50834,-9.28908,-0.54481
109.889,4.50834,-9.03029,-0.19068
109.989,4.22231,-8.58082,-0.21793
110.089,4.18145,-8.49910,-0.85808
110.190,4.67178,-9.56148,-0.23155
110.291,4.38575,-9.11201,-0.21793
110.390,3.89542,-10.18802,0.47671
110.492,4.44023,-9.56148,-0.12258
110.590,4.73988,-9.60235,-0.02724
110.692,4.48109,-9.65683,-0.14982
110.790,4.50834,-8.93495,-0.14982
110.892,4.73988,-9.73855,-0.02724
110.990,4.31765,-9.12563,-0.44947
111.091,4.60368,-8.60806,-0.40861
111.208,4.64454,-8.73064,-0.68102
111.295,4.45385,-8.97581,-0.43585
111.391,4.60368,-9.84751,-0.05448
111.493,4.26317,-9.90199,0.24517
111.591,4.50834,-9.76579,0.12258
111.693,4.68540,-9.38442,-0.06810
111.791,4.97143,-9.37080,-0.21793
111.891,4.88970,-9.28908,-0.42223
111.994,4.54920,-9.57510,-0.14982
112.092,4.11335,-9.08477,-0.49033
112.192,4.26317,-8.73064,-0.31327
112.293,4.57644,-8.47186,-0.61292
112.393,4.31765,-8.98943,-0.35413
112.493,4.39937,-8.98943,-0.38137
112.593,4.45385,-9.52062,-0.19068
112.694,4.30403,-9.07115,-0.38137
112.795,4.45385,-9.54786,-0.31327
112.893,4.03162,-9.71131,-0.08172
112.995,4.54920,-9.00305,-0.43585
113.093,4.42661,-8.98943,-0.40861
113.194,4.86246,-9.61597,-0.12258
113.296,4.63092,-9.31632,-0.55843
113.398,4.41299,-9.08477,-0.62654
113.494,4.73988,-9.31632,-0.09534
113.596,4.65816,-9.11201,-0.10896
113.694,4.69902,-9.19374,-0.14982
113.795,4.24955,-9.52062,-0.04086
113.894,4.33127,-8.83961,-0.46309
113.997,4.46747,-8.70340,-0.28603
114.094,4.48109,-8.97581,-0.80360
114.194,4.50834,-8.81236,-1.28031
114.296,4.67178,-9.12563,-0.36775
114.394,4.86246,-9.24822,-0.32689
114.495,4.34489,-8.93495,-0.61292
114.594,4.50834,-8.90771,-0.70826
114.694,4.52196,-8.96219,-0.99429
114.795,4.50834,-8.94857,-0.36775
114.896,4.44023,-9.04391,0.02724
114.995,4.59006,-8.73064,-0.87170
115.097,4.84884,-8.82598,-0.54481
115.210,4.57644,-9.32994,-0.25879
115.295,4.60368,-9.38442,-0.65378
115.395,4.93057,-8.60806,-1.06239
115.498,4.95781,-9.19374,-0.95342
115.596,4.95781,-9.31632,-0.83084
115.696,5.18935,-8.79874,-1.11687
115.799,5.39366,-8.93495,-0.88532
115.896,4.57644,-8.71702,-0.65378
115.999,4.79436,-10.11992,-0.32689
116.097,4.60368,-8.53996,-0.77636
116.198,4.86246,-9.65683,-0.29965
116.300,3.75922,-9.03029,-0.40861
116.398,4.68540,-9.24822,-0.91256
116.500,5.32556,-9.90199,-0.38137
116.598,4.50834,-8.74426,-0.55843
116.699,4.50834,-8.60806,-1.13049
116.815,4.99867,-8.56720,-1.08963
116.899,4.53558,-10.02458,-0.27241
116.999,4.63092,-9.83389,-0.06810
117.101,4.05886,-8.64892,-0.78998
117.216,4.05886,-8.41737,-0.76274
117.299,4.53558,-9.38442,-0.61292
117.399,5.18935,-8.86685,-0.49033
117.500,4.03162,-9.42528,-0.57205
117.602,5.31194,-9.54786,-0.14982
117.700,4.56282,-9.52062,-0.19068
117.801,4.05886,-8.53996,-0.54481
117.899,4.22231,-8.81236,-0.55843
118.000,4.22231,-9.01667,-0.58567
118.101,4.73988,-9.50700,-0.38137
118.202,4.45385,-8.90771,-0.44947
118.303,4.14059,-9.28908,-0.06810
118.402,4.16783,-8.53996,-0.92618
118.503,5.01229,-10.01096,0.31327
118.602,4.57644,-9.15287,-0.40861
118.705,3.59577,-8.93495,-0.40861
118.803,5.21659,-7.76360,-1.41652
118.905,4.18145,-8.98943,-0.70826
119.003,3.30974,-8.77150,-0.91256
119.106,4.03162,-9.09839,-0.06810
119.205,4.93057,-9.22098,-0.38137
119.304,4.14059,-9.19374,-0.32689
119.405,4.41299,-8.81236,-0.46309
119.506,4.68540,-9.01667,-0.49033
119.604,4.33127,-9.41166,-0.27241
119.706,4.54920,-9.12563,-0.19068
119.804,4.37213,-9.52062,0.02724
119.905,4.44023,-8.63530,-0.73550
120.004,4.33127,-9.23460,-0.29965
120.105,4.38575,-8.97581,-0.34051
120.231,4.52196,-9.03029,-0.49033
120.305,3.63663,-8.90771,-0.92618
120.406,4.87608,-9.86113,0.05448
120.505,4.11335,-8.53996,-0.53119
120.607,3.59577,-8.88047,-0.85808
120.708,4.57644,-9.03029,-0.66740
120.805,4.63092,-9.08477,-0.13620
120.907,4.44023,-8.44462,-0.54481
121.006,3.71835,-9.12563,-0.23155
121.108,4.93057,-9.20736,-0.40861
121.220,4.24955,-9.41166,-0.40861
121.306,4.57644,-8.71702,-0.62654
121.406,4.44023,-9.28908,-0.29965
121.506,4.42661,-9.16649,-0.35413
121.607,4.76712,-9.38442,-0.24517
121.706,4.42661,-8.60806,-0.61292
121.809,3.74560,-8.52634,-0.74912
121.907,4.54920,-9.16649,-0.43585
122.008,4.56282,-9.41166,-0.23155
122.106,4.53558,-9.23460,-0.14982
122.207,4.60368,-9.00305,0.04086
122.307,4.67178,-9.01667,-0.20431
122.406,4.73988,-9.12563,-0.01362
122.507,4.56282,-8.79874,-0.38137
122.608,4.48109,-8.28117,-1.29393
122.707,4.42661,-9.62959,-0.21793
122.809,4.83522,-8.98943,-0.21793
122.909,3.90904,-8.71702,-0.23155
123.007,4.31765,-8.58082,-0.76274
123.109,5.06677,-9.64321,0.01362
123.225,4.65816,-9.13925,-0.09534
123.307,4.00438,-9.19374,-0.10896
123.408,4.54920,-8.89409,-0.69464
123.507,4.50834,-9.52062,0.14982
123.608,4.65816,-8.70340,-0.36775
123.707,4.19507,-8.78512,-0.57205
123.811,4.94419,-8.68978,-0.54481
123.909,4.82160,-10.52853,0.73550
124.010,4.69902,-8.86685,-0.66740
124.109,4.24955,-8.74426,-0.42223
124.210,4.86246,-8.39013,-0.80360
124.311,4.57644,-10.25612,0.40861
124.409,4.34489,-9.05753,-0.34051
124.512,3.85456,-8.88047,-0.55843
124.612,4.99867,-9.28908,0.04086
124.710,5.08039,-9.50700,0.05448
124.809,3.93628,-9.42528,-0.05448
124.910,4.67178,-9.05753,-0.31327
125.010,4.20869,-8.53996,-1.06239
125.112,4.41299,-8.39013,-0.64016
125.234,4.31765,-8.73064,-0.58567
125.310,4.56282,-8.82598,-0.70826
125.410,4.83522,-9.67045,-0.24517
125.511,4.73988,-8.48548,-0.44947
125.610,3.89542,-9.41166,-0.14982
125.714,5.31194,-9.41166,-0.28603
125.811,4.75350,-10.47405,0.43585
125.913,4.34489,-9.45252,-0.13620
126.010,3.99076,-9.07115,-0.25879
126.113,4.00438,-8.82598,-0.38137
126.211,5.40728,-9.13925,-0.20431
126.311,4.30403,-9.09839,-0.31327
126.411,4.29041,-9.15287,-0.08172
126.513,4.79436,-9.43890,-0.10896
126.611,4.39937,-9.19374,-0.24517
126.713,4.35851,-9.09839,-0.49033
126.811,4.19507,-9.12563,-0.40861
126.912,4.53558,-9.03029,-0.38137
127.012,4.34489,-9.08477,-0.23155
127.115,3.86818,-9.22098,-0.23155
127.242,3.77284,-8.77150,-0.36775
127.312,5.18935,-9.03029,-0.47671
127.414,5.12125,-9.18011,0.05448
127.512,4.42661,-8.82598,-0.46309
127.614,4.45385,-9.54786,-0.16344
127.714,5.44814,-9.88837,0.19068
127.815,4.83522,-9.03029,-0.28603
127.918,4.08610,-9.07115,-0.38137
128.013,4.60368,-9.31632,-0.09534
128.115,4.08610,-8.70340,-0.38137
128.214,3.96352,-8.82598,-0.59930
128.314,4.26317,-9.83389,0.08172
128.413,4.53558,-9.18011,-0.32689
128.515,5.42090,-9.28908,0.31327
128.614,4.42661,-8.75788,-0.21793
128.716,3.96352,-9.01667,-0.31327
128.814,4.64454,-9.42528,-0.21793
128.915,4.54920,-9.67045,0.14982
129.016,4.69902,-8.77150,-0.02724
129.117,4.54920,-8.70340,-0.66740
129.215,5.14849,-10.06544,0.20431
129.316,4.52196,-8.98943,-0.19068
129.414,4.53558,-8.58082,-0.58567
129.516,4.59006,-8.58082,-0.74912
129.617,5.38004,-9.79303,0.08172
129.717,4.38575,-9.09839,0.14982
129.815,4.86246,-8.96219,0.14982
129.917,4.64454,-9.07115,-0.31327
130.015,4.31765,-9.41166,-0.14982
130.117,4.18145,-8.47186,-0.54481
130.218,3.73198,-7.89980,-0.76274
130.316,4.59006,-8.39013,-0.70826
130.418,4.12697,-9.43890,-0.19068
130.517,3.70473,-9.49338,-0.24517
130.616,3.18716,-8.77150,-0.10896
130.718,4.08610,-8.44462,-0.47671
130.816,4.00438,-9.24822,-0.19068
130.917,3.35061,-8.90771,-0.39499
131.016,3.51405,-8.75788,-0.09534
131.117,4.12697,-10.05182,0.74912
131.250,2.80579,-9.39804,0.19068
131.316,3.10544,-8.79874,-0.10896
131.417,3.30974,-9.57510,0.19068
131.516,3.35061,-9.19374,-0.21793
131.617,2.80579,-9.57510,0.38137
131.721,1.94771,-8.93495,-0.24517
131.817,2.47890,-9.22098,-0.09534
131.921,2.38356,-9.04391,-0.09534
132.019,1.64806,-9.19374,0.29965
132.121,1.70254,-9.54786,0.13620
132.240,2.38356,-9.76579,0.61292
132.320,1.55272,-9.57510,0.40861
132.420,1.49824,-9.39804,0.23155
132.520,1.40290,-9.04391,0.04086
132.622,0.84446,-9.54786,0.73550
132.724,1.15773,-9.88837,0.59930
132.822,1.22583,-9.56148,0.53119
132.924,0.44947,-9.84751,0.81722
133.022,0.50395,-9.38442,0.73550
133.123,-0.25879,-9.54786,0.64016
133.222,0.65378,-9.12563,0.44947
133.325,0.20431,-9.76579,0.72188
133.422,-0.02724,-9.31632,0.61292
133.522,0.20431,-9.69769,0.40861
133.624,-0.46309,-9.99734,0.13620
133.722,-0.47671,-9.94285,0.66740
133.823,-0.28603,-9.71131,1.22583
133.922,-1.14411,-8.90771,0.62654
134.024,-1.18497,-8.34927,0.40861
134.123,-0.38137,-9.42528,0.89894
134.223,-1.38928,-9.16649,0.91256
134.323,-2.07029,-9.19374,1.04877
134.424,-1.10325,-8.75788,1.11687
134.523,-1.77065,-8.77150,0.83084
134.623,-2.69683,-8.60806,0.98067
134.725,-1.52548,-8.48548,1.08963
134.823,-2.19288,-9.43890,1.25307
134.924,-2.53338,-8.77150,0.93980
135.023,-3.03734,-9.12563,0.96704
135.123,-3.17354,-8.74426,1.15773
135.225,-2.86027,-8.60806,1.22583
135.325,-2.69683,-8.39013,1.11687
135.424,-3.35061,-8.83961,1.37566
135.524,-3.22802,-8.34927,1.26669
135.626,-3.94990,-8.53996,1.37566
135.724,-3.86818,-8.25393,1.45738
135.824,-3.50043,-7.85894,0.73550
135.924,-2.91475,-7.31413,0.43585
136.024,-3.82732,-7.94066,0.73550
136.124,-4.41299,-7.40947,1.07601
136.226,-4.27679,-7.70912,1.23945
136.327,-4.18145,-7.09620,1.32117
136.424,-3.92266,-8.18583,1.60720
136.525,-4.80798,-7.79084,1.97495
136.625,-4.95781,-8.17221,1.94771
136.728,-5.57072,-7.50481,1.62082
136.825,-5.46176,-7.09620,1.19859
136.925,-5.31194,-7.12344,1.55272
137.030,-6.31984,-7.47757,1.60720
137.125,-6.02019,-6.74207,1.62082
137.225,-5.77503,-7.09620,1.52548
137.328,-5.16211,-6.08830,1.26669
137.426,-5.81589,-6.90552,2.17926
137.525,-5.99295,-7.31413,1.90685
137.628,-5.40728,-7.50481,1.96133
