time,X_value,Y_value,Z_value
127.990,-6.87828,-3.94990,-5.62520
128.091,-6.94638,-3.78646,-5.33918
128.193,-6.76931,-3.96352,-5.50262
128.318,-6.78293,-3.97714,-5.72055
128.391,-6.83741,-3.92266,-5.82951
128.492,-6.93276,-3.82732,-5.88399
128.591,-7.05534,-3.89542,-5.63882
128.694,-6.86466,-3.92266,-5.40728
128.792,-6.70121,-4.15421,-5.55710
128.893,-6.85104,-3.89542,-5.73417
128.993,-6.79655,-4.08610,-5.80227
129.095,-6.97362,-4.09972,-5.62520
129.193,-7.01448,-3.70473,-5.63882
129.294,-7.06896,-3.86818,-5.69331
129.396,-7.16430,-3.96352,-5.50262
129.496,-7.15068,-4.31765,-5.14849
129.594,-6.94638,-4.04524,-5.25745
129.696,-6.93276,-4.26317,-5.06677
129.794,-6.86466,-4.38575,-5.44814
129.895,-7.15068,-4.31765,-5.47538
129.994,-7.05534,-4.34489,-5.55710
130.094,-7.06896,-4.03162,-5.43452
130.197,-6.86466,-4.23593,-4.94419
130.327,-6.86466,-4.11335,-5.28470
130.395,-6.74207,-4.05886,-5.39366
130.497,-7.05534,-4.18145,-5.67969
130.595,-6.93276,-4.04524,-5.61158
130.696,-7.21878,-4.09972,-5.43452
130.804,-7.36861,-4.14059,-5.61158
130.897,-7.12344,-4.08610,-5.28470
130.998,-6.98724,-4.04524,-5.18935
131.098,-6.61949,-4.12697,-5.65244
131.200,-6.72845,-4.12697,-5.35280
131.298,-7.10982,-3.99076,-5.63882
131.400,-7.32775,-4.15421,-5.67969
131.498,-7.45033,-4.08610,-5.35280
131.600,-7.25965,-4.08610,-5.03953
131.698,-7.06896,-3.89542,-5.08039
131.798,-7.05534,-4.34489,-4.86246
131.901,-7.23240,-4.39937,-5.08039
131.999,-7.08258,-4.04524,-5.51624
132.101,-7.19154,-3.74560,-5.50262
132.199,-7.16430,-3.96352,-5.62520
132.301,-7.05534,-4.18145,-5.06677
132.399,-6.86466,-4.05886,-5.33918
132.499,-7.01448,-4.20869,-5.02591
132.601,-7.04172,-4.03162,-5.52986
132.699,-7.09620,-4.26317,-5.08039
132.802,-7.24603,-4.19507,-5.35280
132.899,-7.02810,-3.99076,-5.73417
133.000,-7.08258,-3.92266,-5.09401
133.100,-6.89190,-4.12697,-5.09401
133.200,-6.71483,-4.19507,-5.05315
133.354,-7.09620,-4.44023,-5.70693
133.400,-6.89190,-4.22231,-6.02019
133.502,-6.48329,-4.34489,-6.11554
133.600,-7.00086,-4.69902,-5.09401
133.702,-7.24603,-4.50834,-4.23593
133.803,-7.15068,-4.27679,-4.01800
133.901,-7.08258,-4.48109,-4.29041
134.002,-7.55929,-4.57644,-4.65816
134.103,-7.42309,-4.41299,-5.12125
134.202,-6.98724,-4.50834,-5.05315
134.303,-7.50481,-4.23593,-5.31194
134.402,-7.32775,-4.38575,-4.69902
134.502,-7.10982,-4.44023,-4.68540
134.602,-7.15068,-4.54920,-4.42661
134.704,-7.34137,-4.64454,-5.05315
134.805,-7.05534,-4.79436,-5.18935
134.902,-7.09620,-4.63092,-5.35280
135.002,-7.64102,-4.49471,-5.01229
135.104,-6.79655,-4.38575,-4.90333
135.203,-6.75569,-4.38575,-5.09401
135.303,-6.79655,-4.33127,-4.67178
135.408,-6.91914,-4.31765,-4.75350
135.503,-7.35499,-4.38575,-4.15421
135.605,-7.39585,-4.63092,-4.59006
135.703,-7.68188,-4.65816,-4.86246
135.803,-7.73636,-4.12697,-4.48109
135.903,-7.80446,-4.76712,-4.15421
136.005,-7.35499,-4.44023,-4.63092
136.103,-7.09620,-4.56282,-3.85456
136.206,-8.02238,-4.59006,-4.11335
136.320,-6.96000,-4.08610,-4.29041
136.404,-7.91342,-4.59006,-4.63092
136.504,-7.92704,-4.68540,-4.48109
136.604,-7.13706,-4.72626,-3.86818
136.707,-6.86466,-4.53558,-3.67749
136.810,-7.28689,-4.19507,-3.56853
136.907,-7.91342,-4.30403,-4.50834
137.005,-7.38223,-4.24955,-4.95781
137.107,-7.96790,-4.37213,-5.21659
137.206,-7.31413,-4.22231,-4.50834
137.307,-7.89980,-4.67178,-4.83522
137.406,-8.43099,-4.14059,-4.34489
137.507,-7.94066,-4.41299,-4.12697
137.606,-7.81808,-4.84884,-4.16783
137.708,-7.34137,-4.63092,-4.05886
137.806,-7.32775,-4.69902,-4.53558
137.909,-7.19154,-4.14059,-4.11335
138.019,-7.15068,-4.24955,-4.61730
138.112,-7.12344,-4.20869,-4.24955
138.212,-7.20516,-4.63092,-4.50834
138.312,-7.50481,-4.29041,-4.60368
138.412,-7.38223,-4.44023,-4.53558
138.512,-7.65464,-4.34489,-4.60368
138.614,-7.35499,-4.03162,-4.61730
138.713,-7.02810,-4.31765,-4.84884
138.814,-7.15068,-4.30403,-4.90333
138.912,-7.43671,-4.44023,-4.69902
139.012,-7.80446,-4.48109,-4.83522
139.113,-7.73636,-4.08610,-4.65816
139.215,-7.54567,-4.38575,-4.95781
139.346,-7.40947,-4.12697,-4.69902
139.413,-7.35499,-4.53558,-4.57644
139.515,-7.47757,-4.46747,-4.31765
139.613,-7.15068,-4.42661,-4.05886
139.714,-7.79084,-4.63092,-5.05315
139.813,-7.34137,-4.48109,-4.30403
139.914,-7.12344,-4.73988,-4.72626
140.013,-7.24603,-4.31765,-4.76712
140.115,-7.66826,-4.52196,-4.99867
140.214,-7.42309,-4.24955,-5.13487
140.314,-7.45033,-4.34489,-4.67178
140.414,-7.54567,-4.53558,-5.09401
140.516,-7.20516,-4.34489,-4.97143
140.614,-6.75569,-4.93057,-4.99867
140.714,-7.34137,-4.76712,-4.86246
140.814,-7.15068,-4.31765,-5.02591
140.916,-6.61949,-4.78074,-4.83522
141.014,-6.82379,-4.71264,-4.79436
141.116,-6.89190,-4.64454,-4.93057
141.214,-7.43671,-4.57644,-4.76712
141.314,-7.38223,-4.39937,-4.60368
141.414,-7.43671,-4.38575,-5.05315
141.518,-7.89980,-4.72626,-4.71264
141.615,-7.66826,-4.71264,-4.57644
141.719,-6.96000,-4.56282,-4.16783
141.819,-7.21878,-4.44023,-4.38575
141.915,-7.23240,-4.37213,-4.59006
142.019,-7.28689,-4.67178,-4.93057
142.116,-7.34137,-4.48109,-4.98505
142.215,-6.90552,-4.76712,-4.87608
142.316,-6.31984,-4.59006,-4.76712
142.415,-6.18364,-4.48109,-4.49471
142.517,-7.38223,-4.29041,-4.53558
142.618,-6.85104,-4.20869,-5.20297
142.716,-7.28689,-4.65816,-5.25745
142.817,-6.90552,-4.60368,-5.36642
142.917,-7.00086,-4.57644,-4.88970
143.016,-6.85104,-4.63092,-4.67178
143.117,-7.30051,-4.73988,-4.56282
143.216,-7.42309,-4.38575,-4.64454
143.320,-7.42309,-4.38575,-4.97143
143.419,-7.47757,-4.60368,-4.53558
143.520,-7.46395,-4.67178,-5.02591
143.618,-6.66035,-4.72626,-4.78074
143.721,-6.94638,-4.72626,-4.88970
143.818,-6.74207,-4.54920,-4.95781
143.919,-7.38223,-4.83522,-5.12125
144.021,-7.47757,-4.76712,-5.21659
144.119,-7.35499,-4.99867,-4.86246
144.222,-6.83741,-4.38575,-4.76712
144.322,-7.09620,-4.75350,-4.45385
144.423,-6.82379,-4.69902,-5.17573
144.521,-6.60587,-4.98505,-4.65816
144.621,-7.21878,-4.46747,-4.76712
144.722,-6.61949,-4.24955,-4.73988
144.821,-6.76931,-4.60368,-4.35851
144.923,-7.61377,-4.29041,-5.10763
145.021,-7.47757,-4.29041,-4.94419
145.123,-7.05534,-4.59006,-4.83522
145.222,-7.12344,-4.86246,-4.67178
145.322,-6.63311,-4.48109,-4.73988
145.423,-6.86466,-4.24955,-4.82160
145.523,-6.76931,-4.48109,-4.90333
145.622,-7.24603,-4.08610,-5.54348
145.722,-7.09620,-4.31765,-5.14849
145.822,-7.92704,-4.34489,-5.38004
145.925,-7.64102,-4.31765,-4.86246
146.027,-6.89190,-4.54920,-4.44023
146.126,-6.78293,-4.44023,-4.44023
146.225,-7.09620,-4.63092,-4.56282
146.325,-7.57291,-4.34489,-5.01229
146.429,-7.53205,-4.61730,-5.17573
146.525,-7.69550,-4.12697,-5.25745
146.626,-7.38223,-4.45385,-4.63092
146.727,-7.66826,-4.59006,-4.53558
146.828,-7.38223,-4.46747,-4.29041
146.926,-7.46395,-4.49471,-4.49471
147.026,-7.09620,-4.67178,-4.83522
147.127,-7.40947,-4.84884,-4.69902
147.226,-7.35499,-4.76712,-4.71264
147.326,-7.00086,-4.67178,-4.93057
147.431,-6.98724,-4.80798,-4.69902
147.528,-7.21878,-4.65816,-4.91695
147.630,-7.38223,-4.57644,-4.67178
147.728,-7.35499,-4.48109,-4.75350
147.828,-7.25965,-4.50834,-4.44023
147.931,-7.32775,-4.34489,-4.56282
148.029,-6.57863,-4.57644,-4.48109
148.129,-6.72845,-4.76712,-4.76712
148.229,-7.54567,-4.37213,-5.18935
148.329,-7.02810,-4.44023,-4.97143
148.432,-6.81017,-4.53558,-4.69902
148.529,-7.54567,-4.64454,-4.78074
148.629,-7.39585,-4.37213,-4.76712
148.731,-7.80446,-4.33127,-4.98505
148.829,-7.54567,-4.59006,-4.73988
148.930,-8.41737,-4.53558,-4.93057
149.035,-6.64673,-4.87608,-4.38575
149.137,-6.81017,-4.73988,-4.99867
149.234,-6.81017,-4.57644,-4.48109
149.335,-7.02810,-5.08039,-5.20297
149.434,-7.57291,-4.27679,-5.09401
149.535,-6.89190,-4.78074,-4.76712
149.634,-7.19154,-4.19507,-5.01229
149.735,-6.86466,-4.76712,-5.16211
149.835,-6.66035,-4.34489,-4.95781
149.937,-6.61949,-4.49471,-4.79436
150.035,-7.05534,-4.29041,-5.21659
150.137,-7.36861,-4.84884,-4.93057
150.235,-7.30051,-4.71264,-4.93057
150.335,-6.71483,-4.60368,-4.54920
150.435,-6.70121,-4.24955,-4.56282
150.538,-7.10982,-4.33127,-4.79436
150.639,-6.91914,-4.41299,-4.61730
150.737,-7.24603,-4.41299,-4.93057
150.840,-7.28689,-4.57644,-5.09401
150.938,-6.89190,-4.37213,-4.99867
151.037,-7.38223,-4.64454,-4.84884
151.138,-7.50481,-4.67178,-5.14849
151.239,-6.74207,-4.09972,-5.06677
151.339,-7.05534,-4.11335,-4.76712
151.440,-6.63311,-4.52196,-4.87608
151.538,-7.49119,-4.59006,-5.33918
151.639,-7.50481,-4.45385,-5.21659
151.738,-7.15068,-4.27679,-4.86246
151.838,-7.08258,-4.53558,-4.82160
151.938,-7.05534,-4.44023,-4.67178
152.039,-7.16430,-4.59006,-4.73988
152.141,-7.10982,-4.20869,-4.95781
152.239,-7.06896,-4.48109,-4.69902
152.340,-7.09620,-4.44023,-5.13487
152.439,-7.17792,-4.41299,-4.86246
152.539,-7.19154,-4.56282,-4.73988
152.639,-7.24603,-4.64454,-4.88970
152.743,-7.35499,-4.72626,-4.95781
152.841,-7.02810,-4.56282,-4.83522
152.942,-7.34137,-4.50834,-5.10763
153.042,-6.89190,-4.03162,-4.97143
153.144,-7.20516,-4.53558,-4.86246
153.242,-7.05534,-4.39937,-4.86246
153.343,-7.15068,-4.15421,-4.82160
153.443,-7.02810,-4.59006,-4.91695
153.545,-7.13706,-4.22231,-5.02591
153.643,-7.19154,-4.38575,-5.13487
153.746,-6.91914,-4.90333,-4.67178
153.843,-7.02810,-4.69902,-4.72626
153.945,-6.96000,-4.61730,-4.64454
154.043,-7.04172,-4.75350,-4.59006
154.144,-7.28689,-4.76712,-4.80798
154.243,-7.46395,-4.79436,-4.69902
154.344,-7.35499,-4.87608,-4.67178
154.446,-7.28689,-5.05315,-4.50834
154.545,-7.00086,-4.95781,-4.41299
154.647,-7.16430,-5.12125,-4.48109
154.745,-7.45033,-5.02591,-4.38575
154.847,-7.65464,-5.18935,-4.60368
154.945,-7.57291,-5.38004,-4.50834
155.045,-7.47757,-5.50262,-4.39937
155.146,-7.02810,-5.99295,-4.04524
155.248,-7.53205,-5.54348,-4.07248
155.346,-6.85104,-5.47538,-3.80008
155.448,-6.63311,-6.27898,-3.37785
155.545,-6.71483,-6.11554,-3.11906
155.646,-7.08258,-6.06105,-3.43233
155.748,-7.28689,-5.96571,-3.28250
155.846,-7.38223,-5.81589,-3.22802
155.946,-7.80446,-5.92485,-3.54129
156.047,-7.57291,-5.24383,-3.15992
156.148,-7.00086,-5.02591,-3.44595
156.246,-6.70121,-4.71264,-2.24736
156.347,-6.89190,-4.41299,-2.51976
156.446,-6.22450,-4.22231,-2.50614
156.547,-5.70693,-3.88180,-2.83303
156.646,-5.29832,-3.66387,-3.15992
156.751,-5.65244,-3.06458,-1.71616
156.849,-4.37213,-2.96924,-1.08963
156.951,-3.29612,-2.09753,-1.48462
157.049,-2.86027,-1.68892,-1.22583
157.150,-4.33127,-0.44947,-2.32908
157.249,-4.22231,0.38137,-4.05886
157.349,-3.86818,0.98067,-4.44023
157.450,-3.56853,0.76274,-5.51624
157.551,-5.39366,-0.58567,-5.09401
157.650,-6.94638,-0.72188,-4.11335
157.750,-8.06325,-0.50395,-4.64454
157.850,-6.46967,-1.11687,-5.50262
157.951,-6.14278,-2.39718,-6.27898
158.052,-4.08610,-1.86599,-4.00438
158.150,-5.06677,0.55843,-1.68892
158.250,-5.54348,4.44023,-3.26888
158.351,-11.84970,3.77284,0.16344
158.450,-14.28774,3.58215,2.35632
158.552,-13.27984,3.54129,-2.35632
158.650,-16.57596,3.89542,-0.34051
158.751,-16.24907,5.05315,-1.23945
158.851,-16.64407,4.34489,0.62654
158.953,-12.35366,5.47538,4.31765
159.051,-7.50481,1.70254,-1.59358
159.152,-9.26184,1.28031,-0.74912
159.251,-7.36861,2.02943,-5.72055
159.352,-8.73064,0.80360,-6.91914
159.451,-10.47405,2.83303,-5.85675
159.552,-8.30841,-0.10896,-3.63663
159.654,-7.89980,3.99076,-8.32203
159.751,-9.76579,1.08963,-6.25174
159.854,-9.22098,-3.01010,-16.33080
159.951,-3.73198,-1.52548,-17.82903
160.052,-10.16078,-4.78074,-19.31365
160.153,-7.60015,-1.60720,-19.47710
160.252,-11.11420,-2.72407,-19.00039
160.353,-13.26622,-5.73417,-19.39537
160.453,-14.84618,-5.02591,-19.50434
160.552,-18.33299,0.47671,-16.68493
160.653,-19.23193,3.20078,-18.80970
160.752,-18.49643,-2.60149,-18.48281
160.852,-17.54301,-0.55843,-19.25917
160.954,-19.28641,-0.28603,-13.78379
161.052,-14.73722,0.89894,-18.08782
161.153,-15.97667,-2.49252,-18.71436
161.253,-15.33651,2.53338,-8.28117
161.355,-17.47491,4.53558,-17.69283
161.454,-19.02763,0.28603,-15.89495
161.554,-16.78027,0.08172,-16.45338
161.654,-15.60892,-0.95342,-18.34661
161.754,-17.70645,0.76274,-18.87780
161.853,-17.09354,1.70254,-18.89142
161.954,-13.57949,-0.50395,-19.19107
162.054,-16.11287,3.78646,-15.69064
162.154,-15.06411,0.88532,-18.49643
162.254,-13.02105,1.19859,-19.35451
162.354,-17.48853,4.90333,-12.19021
162.455,-14.15154,-0.76274,-17.16164
162.557,-10.44681,1.79789,-15.22755
162.660,-11.12782,-2.61511,-14.76446
162.754,-8.24031,0.99429,-9.24822
162.855,-10.80094,1.51186,-8.43099
162.954,-7.69550,-3.86818,-9.34356
163.055,-11.27765,1.38928,-7.96790
163.154,-7.96790,0.20431,-9.68407
163.258,-7.40947,-1.93409,-8.74426
163.386,-7.96790,-0.04086,-7.60015
163.455,-7.72274,-0.40861,-7.47757
163.555,-7.99514,-0.83084,-7.00086
163.656,-5.92485,-0.05448,-6.29260
163.755,-6.67397,-0.43585,-6.86466
163.858,-6.44242,-0.98067,-5.25745
163.955,-6.30622,0.58567,-9.18011
164.057,-9.68407,3.92266,-16.72579
164.155,-10.56939,0.80360,-10.47405
164.255,-13.86551,-0.35413,-11.69988
164.376,-14.06982,-3.85456,-12.55796
164.479,-14.80532,-1.19859,-13.10277
164.556,-15.55444,-4.49471,-10.47405
164.658,-14.65549,-3.86818,-14.31499
164.756,-15.11859,-7.47757,-8.83961
164.856,-15.40461,-3.67749,-14.99600
164.957,-14.58739,-6.57863,-12.57158
165.069,-17.61111,-4.44023,-14.60101
165.157,-17.92438,-3.15992,-16.95733
165.257,-19.13659,-0.38137,-18.87780
165.377,-18.53729,0.62654,-19.44986
165.457,-17.52939,0.19068,-19.50434
165.557,-19.05487,-4.03162,-19.51796
165.657,-19.40899,1.29393,-19.51796
165.758,-19.15021,7.85894,-19.51796
165.859,-13.57949,-3.66387,-18.83694
165.958,-17.37956,1.81151,-19.35451
166.057,-13.15726,0.23155,-19.50434
166.157,-11.76798,4.73988,-19.51796
166.258,-13.47052,1.89323,-19.51796
166.358,-12.70778,4.03162,-19.51796
166.460,-14.96876,4.80798,-19.40899
166.558,-15.71788,4.65816,-19.50434
166.658,-15.48634,2.31546,-19.51796
166.760,-15.33651,1.59358,-19.51796
166.859,-15.02324,1.55272,-15.28203
166.958,-16.31718,-4.22231,-3.32336
167.062,-5.87037,-4.61730,-8.59444
167.159,-4.79436,-3.29612,-6.66035
167.260,-0.80360,-2.41080,-7.04172
167.385,0.61292,-3.66387,-8.41737
167.458,0.05448,-4.44023,-8.13135
167.558,-4.61730,-1.53910,-13.37518
167.658,-9.24822,1.47100,-8.18583
167.759,-10.97800,1.71616,-7.99514
167.859,-9.12563,-0.88532,-9.08477
167.961,-10.47405,0.09534,-10.85542
168.059,-12.21745,1.21221,-10.85542
168.159,-12.54434,1.93409,-11.11420
168.259,-12.35366,-1.75702,-12.05401
168.361,-11.79522,-1.43014,-15.32289
168.461,-12.72141,-1.96133,-13.93362
168.562,-14.60101,0.96704,-16.35804
168.660,-13.68845,-1.08963,-16.30356
168.760,-12.76227,1.66168,-17.66559
168.860,-15.37737,-0.01362,-17.39318
168.963,-16.86199,0.19068,-16.46700
169.060,-16.03115,0.93980,-18.22403
169.162,-18.65988,4.54920,-19.20469
169.260,-19.31365,2.77855,-18.57815
169.360,-18.59177,-0.19068,-18.10144
169.461,-18.23765,2.60149,-12.50348
169.564,-18.07420,1.79789,-18.31937
169.661,-18.94590,3.28250,-15.89495
169.764,-19.46348,1.72978,-17.91076
169.862,-19.51796,3.73198,-17.77455
169.962,-19.53158,4.05886,-18.16954
170.064,-19.53158,4.88970,-15.54082
170.164,-19.53158,4.30403,-10.56939
170.262,-19.53158,3.65025,-13.36156
170.362,-18.08782,3.09182,-12.35366
170.462,-19.35451,4.54920,-5.89761
170.563,-19.49072,5.06677,-2.47890
170.662,-14.38309,0.35413,-1.44376
170.762,-6.31984,-3.03734,-4.91695
170.862,-4.20869,-2.54700,-5.73417
170.962,-5.05315,-3.30974,-5.12125
171.065,-5.24383,-1.22583,-8.28117
171.163,-7.24603,-0.46309,-9.05753
171.271,-6.76931,4.14059,-14.19240
171.363,-4.38575,0.80360,-9.26184
171.463,-4.42661,1.78427,-11.86332
171.563,-12.93933,10.67835,-15.96305
171.663,-16.16735,2.05667,-18.63264
171.763,-12.50348,5.51624,-19.15021
171.868,-16.48062,2.46528,-19.43624
171.963,-16.95733,2.87389,-19.50434
172.064,-14.21964,0.51757,-19.47710
172.184,-14.85980,1.59358,-19.51796
172.263,-10.77369,-3.37785,-19.20469
172.363,-11.03248,-0.24517,-17.51577
172.463,-13.02105,0.76274,-13.59311
172.564,-9.22098,0.65378,-17.99248
172.665,-10.54215,-3.82732,-18.71436
172.764,-13.38880,-3.69111,-15.84046
172.864,-15.74512,-2.42442,-17.58387
172.965,-13.67483,-3.41871,-18.48281
173.076,-15.45910,-9.68407,-11.72712
173.164,-18.33299,-10.05182,-13.94724
173.266,-11.03248,-5.92485,-18.78246
173.399,-16.01753,-4.08610,-15.05048
173.471,-17.37956,-6.26536,-17.61111
173.571,-19.00039,-3.21440,-18.48281
173.668,-17.95162,-2.83303,-19.39537
173.772,-17.96524,0.92618,-19.49072
173.869,-17.13440,4.31765,-19.51796
173.968,-18.85056,-1.52548,-19.51796
174.069,-19.36813,2.75131,-19.51796
174.169,-14.77808,-6.78293,-17.06630
174.272,-18.34661,-7.76360,-17.29784
174.405,-14.65549,8.02238,-17.72007
174.470,-18.30575,0.73550,-18.80970
174.572,-14.95514,1.56634,-19.43624
174.670,-16.00391,2.64235,-19.50434
174.772,-12.54434,3.92266,-19.51796
174.870,-14.43757,3.09182,-19.51796
174.970,-17.40681,3.52767,-19.51796
175.073,-13.79741,3.58215,-19.51796
175.173,-17.48853,5.28470,-19.51796
175.270,-15.44547,1.41652,-19.51796
175.371,-14.28774,4.83522,-19.51796
175.471,-18.53729,3.60939,-19.51796
175.571,-14.02896,2.04305,-19.51796
175.671,-14.06982,1.62082,-19.51796
175.772,-12.14935,1.25307,-19.51796
175.871,-14.36947,1.28031,-19.42262
175.971,-14.57377,2.80579,-19.50434
176.071,-11.29127,-0.10896,-18.71436
176.171,-9.04391,1.56634,-18.68712
176.273,-12.74865,-2.98286,-14.76446
176.398,-8.19945,-2.09753,-16.12649
176.471,-13.18450,-3.29612,-18.15592
176.572,-13.41604,-6.15640,-16.03115
176.692,-12.99381,-2.66959,-15.79960
176.772,-14.09706,-7.24603,-15.37737
176.874,-15.86771,-5.92485,-16.48062
176.973,-17.58387,-6.90552,-17.05268
177.072,-16.93009,-4.76712,-18.90504
177.172,-15.63616,-5.42090,-19.36813
177.272,-16.83475,-9.86113,-18.97314
177.372,-15.35013,-0.51757,-19.38175
177.474,-18.22403,-2.09753,-19.50434
177.573,-17.84266,5.66606,-19.51796
177.673,-19.09573,9.61597,-19.51796
177.774,-18.56453,-5.54348,-19.51796
177.873,-18.12868,2.43804,-19.47710
177.977,-19.19107,5.81589,-19.50434
178.076,-17.66559,-1.29393,-19.21831
178.175,-16.95733,6.22450,-19.44986
178.276,-17.84266,-0.85808,-19.50434
178.394,-17.25698,0.38137,-19.20469
178.477,-10.03820,4.83522,-19.44986
178.576,-12.16297,0.24517,-19.50434
178.679,-13.34794,4.29041,-19.51796
178.779,-16.56234,3.28250,-19.51796
178.879,-13.79741,2.81941,-19.51796
178.978,-14.43757,3.29612,-19.51796
179.078,-11.74074,1.93409,-19.51796
179.178,-13.89275,2.90113,-19.51796
179.279,-14.90066,0.99429,-19.51796
179.386,-12.50348,1.96133,-19.51796
179.479,-9.98372,0.73550,-19.40899
179.578,-13.22536,0.28603,-19.49072
179.679,-10.65111,-0.23155,-17.63835
179.778,-6.93276,-7.69550,-6.64673
179.881,-5.46176,-1.37566,-6.45604
179.979,-4.03162,-1.08963,-7.47757
180.080,-5.09401,-1.22583,-6.53777
180.179,-6.18364,-0.85808,-6.04743
180.279,-5.57072,-0.92618,-6.68759
180.415,-6.22450,-1.90685,-6.12916
180.481,-6.38794,-2.36994,-5.51624
180.583,-5.80227,-2.34270,-5.46176
180.680,-7.49119,-3.36423,-5.80227
180.784,-5.10763,-3.92266,-0.92618
180.881,-3.81370,-3.96352,-1.53910
180.982,-1.64806,-4.33127,-0.27241
181.081,-1.02153,-3.54129,0.95342
181.181,-0.42223,-3.02372,-1.19859
181.281,-0.08172,-1.55272,-0.17706
181.382,1.43014,-1.86599,0.04086
181.483,0.09534,0.21793,1.64806
181.581,-1.93409,1.41652,-5.73417
181.681,-3.02372,3.73198,-5.66606
181.782,-3.30974,3.25526,-7.94066
181.881,-5.12125,2.47890,-7.64102
181.982,-5.61158,2.73769,-8.48548
182.082,-4.68540,2.34270,-8.63530
182.182,-4.82160,2.66959,-9.41166
182.282,-5.52986,2.65597,-8.90771
182.406,-5.35280,2.83303,-8.73064
182.482,-4.50834,2.99648,-8.53996
182.582,-3.89542,2.42442,-10.29698
182.685,-5.09401,2.66959,-8.70340
182.782,-5.14849,2.31546,-8.58082
182.886,-5.70693,2.61511,-7.99514
182.982,-5.82951,0.89894,-7.92704
183.082,-6.08830,0.64016,-8.26755
183.183,-5.78865,-0.17706,-8.39013
183.283,-5.88399,-0.53119,-8.15859
183.384,-6.04743,-0.77636,-7.13706
183.485,-6.66035,-0.92618,-7.34137
183.583,-6.60587,-1.37566,-7.15068
183.684,-5.92485,-1.41652,-6.46967
183.783,-6.51053,-1.74340,-7.01448
183.883,-7.05534,-1.36203,-7.32775
184.003,-6.10192,-1.60720,-6.12916
184.083,-6.34708,-1.77065,-6.67397
184.184,-6.90552,-2.11115,-7.57291
184.284,-6.96000,-1.92047,-6.68759
184.401,-5.70693,-2.07029,-7.05534
184.485,-6.34708,-2.28822,-5.67969
184.584,-6.37432,-1.55272,-4.22231
184.684,-6.31984,-0.19068,-3.77284
184.785,-8.98943,1.41652,-5.51624
184.906,-6.70121,1.40290,-6.15640
184.988,-9.52062,2.17926,-5.17573
185.084,-9.46614,1.57996,-5.36642
185.185,-7.68188,0.92618,-6.67397
185.286,-8.04963,0.19068,-7.60015
185.385,-8.55358,-0.17706,-5.74779
185.487,-8.37651,-0.04086,-6.42880
185.586,-6.70121,-0.35413,-7.20516
185.685,-7.23240,-3.30974,-10.35146
185.785,-6.02019,-1.03515,-10.35146
185.887,-5.81589,-1.63444,-9.03029
185.985,-5.63882,-0.53119,-9.95647
186.087,-7.31413,-0.59930,-9.35718
186.185,-6.63311,-0.24517,-10.01096
186.286,-6.64673,-0.80360,-11.22317
186.388,-6.70121,-0.85808,-9.13925
186.488,-6.76931,-0.54481,-9.22098
186.586,-6.79655,-0.83084,-9.86113
186.686,-7.54567,0.16344,-9.57510
186.786,-8.98943,-0.31327,-9.22098
186.891,-7.92704,0.08172,-11.15506
186.986,-10.21526,-0.39499,-9.43890
187.088,-8.88047,-0.19068,-10.31060
187.186,-8.45824,-0.39499,-11.03248
187.286,-9.97009,0.19068,-11.50919
187.392,-9.03029,0.73550,-11.44109
187.489,-10.11992,0.73550,-10.71921
187.590,-11.94504,0.17706,-9.15287
187.687,-11.12782,1.19859,-10.73283
187.787,-11.76798,1.06239,-9.60235
187.888,-12.63968,0.53119,-10.58301
187.987,-11.14144,-0.10896,-9.41166
188.089,-12.35366,2.98286,-7.83170
188.187,-14.46481,2.07029,-7.66826
188.288,-15.79960,2.41080,-5.54348
188.407,-11.72712,2.80579,-4.76712
188.488,-8.51272,-2.56063,-9.08477
188.587,-4.86246,-1.67530,-7.76360
188.687,-2.68321,-2.51976,-9.80665
188.790,-4.04524,-1.83875,-8.29479
188.888,-5.70693,-1.34841,-7.46395
188.992,-7.04172,0.62654,-7.99514
189.088,-5.38004,-1.72978,-10.18802
189.190,-7.50481,-2.22012,-10.02458
189.288,-7.43671,-0.19068,-6.15640
189.388,-3.39147,-0.92618,-13.96086
189.492,0.62654,-0.57205,-13.60673
189.588,3.06458,1.98857,-17.20250
189.688,0.10896,1.04877,-13.27984
189.789,-9.41166,5.87037,-17.16164
189.888,-10.63749,0.05448,-18.70074
189.993,-13.18450,5.99295,-17.84266
190.089,-14.70998,5.89761,-13.08915
190.189,-17.35232,3.54129,-12.43538
190.290,-14.95514,3.20078,-14.28774
190.390,-14.41033,-0.24517,-16.65768
190.490,-13.07553,2.09753,-9.19374
190.589,-15.74512,2.50614,-9.60235
190.690,-15.41823,-0.12258,-7.74998
190.789,-13.86551,-0.28603,-6.21088
190.889,-12.42176,-0.34051,-3.82732
190.989,-10.31060,0.42223,-1.25307
191.093,-10.99162,1.44376,-0.42223
191.210,-12.20383,-0.70826,3.93628
191.290,-9.71131,-2.91475,2.86027
191.390,-11.25041,-1.98857,4.01800
191.490,-8.98943,-3.67749,4.93057
191.590,-9.31632,-3.85456,6.52415
191.690,-8.21307,-6.78293,5.25745
191.796,-8.60806,-2.66959,3.55491
191.892,-6.66035,-3.06458,4.95781
191.992,-11.84970,-2.05667,-4.33127
192.091,-11.69988,-4.34489,0.59930
192.190,-13.53863,-0.83084,-8.29479
192.290,-11.55005,-5.24383,-12.12211
192.394,-14.36947,0.77636,-16.07201
